Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X,Body Vel Y,Body Vel Z
11.390, -0.103, 0.378, 0.180, -0.095, 0.159, 0.325, -0.115, -0.060, -0.398, -0.108, -0.301, -0.180, 0.048, 0.080, -0.015
11.400, -0.097, 0.360, 0.183, -0.091, 0.157, 0.314, -0.107, -0.062, -0.385, -0.100, -0.288, -0.178, 0.045, 0.078, -0.014
11.410, -0.092, 0.342, 0.185, -0.086, 0.155, 0.302, -0.098, -0.065, -0.371, -0.092, -0.275, -0.175, 0.042, 0.076, -0.014
11.420, -0.087, 0.325, 0.187, -0.081, 0.153, 0.290, -0.091, -0.067, -0.358, -0.084, -0.263, -0.172, 0.039, 0.074, -0.013
11.430, -0.082, 0.309, 0.188, -0.076, 0.151, 0.279, -0.083, -0.069, -0.345, -0.077, -0.251, -0.170, 0.036, 0.071, -0.013
11.440, -0.077, 0.294, 0.188, -0.072, 0.148, 0.268, -0.076, -0.071, -0.333, -0.070, -0.240, -0.167, 0.033, 0.069, -0.013
11.450, -0.072, 0.279, 0.187, -0.068, 0.146, 0.257, -0.069, -0.072, -0.320, -0.064, -0.229, -0.164, 0.031, 0.067, -0.012
11.460, -0.068, 0.265, 0.186, -0.063, 0.143, 0.247, -0.063, -0.074, -0.308, -0.057, -0.218, -0.161, 0.028, 0.065, -0.012
11.470, -0.063, 0.251, 0.185, -0.059, 0.141, 0.237, -0.057, -0.075, -0.295, -0.052, -0.208, -0.157, 0.026, 0.063, -0.011
11.480, -0.059, 0.238, 0.183, -0.055, 0.138, 0.227, -0.051, -0.075, -0.284, -0.046, -0.198, -0.154, 0.024, 0.061, -0.011
11.490, -0.054, 0.226, 0.180, -0.051, 0.135, 0.217, -0.046, -0.076, -0.272, -0.041, -0.188, -0.151, 0.021, 0.059, -0.011
11.500, -0.097, -0.189, 0.403, -0.098, -0.178, 0.370, -0.057, 0.091, -0.336, -0.056, 0.077, -0.289, 0.026, 0.064, 0.011
11.510, -0.173, -0.822, 0.755, -0.181, -0.627, 0.593, -0.083, 0.273, -0.383, -0.090, 0.433, -0.463, 0.030, 0.062, 0.036
11.520, -0.189, -0.760, 0.725, -0.202, -0.451, 0.471, -0.106, -0.087, -0.104, -0.118, 0.198, -0.267, 0.027, 0.050, 0.053
11.530, -0.182, -0.691, 0.674, -0.198, -0.310, 0.361, -0.106, -0.311, 0.080, -0.121, 0.055, -0.142, 0.020, 0.041, 0.060
11.540, -0.170, -0.807, 0.712, -0.187, -0.382, 0.364, -0.085, -0.251, 0.082, -0.100, 0.163, -0.184, 0.011, 0.036, 0.061
11.550, -0.146, -0.833, 0.697, -0.163, -0.383, 0.329, -0.061, -0.236, 0.108, -0.077, 0.207, -0.189, 0.001, 0.030, 0.060
11.560, -0.115, -0.766, 0.630, -0.132, -0.304, 0.253, -0.038, -0.289, 0.173, -0.054, 0.170, -0.145, -0.009, 0.022, 0.058
11.570, -0.084, -0.733, 0.580, -0.101, -0.267, 0.201, -0.014, -0.290, 0.201, -0.029, 0.176, -0.132, -0.018, 0.016, 0.056
11.580, -0.055, -0.721, 0.542, -0.071, -0.257, 0.167, 0.009, -0.259, 0.208, -0.005, 0.207, -0.137, -0.026, 0.011, 0.052
11.590, -0.027, -0.687, 0.494, -0.042, -0.229, 0.126, 0.030, -0.249, 0.225, 0.016, 0.214, -0.128, -0.034, 0.006, 0.049
11.600, -0.001, -0.648, 0.444, -0.015, -0.197, 0.085, 0.047, -0.243, 0.243, 0.034, 0.215, -0.115, -0.040, 0.001, 0.046
11.610, 0.022, -0.620, 0.401, 0.010, -0.178, 0.054, 0.063, -0.227, 0.252, 0.050, 0.223, -0.109, -0.046, -0.003, 0.043
11.620, 0.043, -0.593, 0.362, 0.031, -0.162, 0.026, 0.076, -0.210, 0.259, 0.064, 0.232, -0.103, -0.050, -0.007, 0.040
11.630, 0.061, -0.564, 0.323, 0.050, -0.144, -0.001, 0.086, -0.197, 0.267, 0.075, 0.234, -0.095, -0.054, -0.011, 0.037
11.640, 0.077, -0.538, 0.287, 0.067, -0.129, -0.025, 0.095, -0.184, 0.274, 0.085, 0.236, -0.087, -0.057, -0.014, 0.035
11.650, 0.090, -0.514, 0.255, 0.081, -0.116, -0.045, 0.101, -0.171, 0.278, 0.092, 0.239, -0.080, -0.060, -0.017, 0.032
11.660, 0.101, -0.491, 0.225, 0.093, -0.106, -0.064, 0.107, -0.158, 0.281, 0.098, 0.240, -0.072, -0.061, -0.020, 0.030
11.670, 0.110, -0.468, 0.197, 0.102, -0.095, -0.080, 0.110, -0.146, 0.283, 0.103, 0.240, -0.064, -0.063, -0.022, 0.028
11.680, 0.117, -0.448, 0.172, 0.110, -0.087, -0.094, 0.113, -0.134, 0.284, 0.106, 0.240, -0.056, -0.063, -0.025, 0.026
11.690, 0.122, -0.428, 0.149, 0.116, -0.079, -0.107, 0.114, -0.123, 0.285, 0.108, 0.239, -0.049, -0.063, -0.027, 0.024
11.700, 0.126, -0.409, 0.127, 0.121, -0.073, -0.118, 0.115, -0.113, 0.284, 0.109, 0.237, -0.041, -0.063, -0.028, 0.022
11.710, 0.128, -0.391, 0.107, 0.124, -0.067, -0.127, 0.114, -0.102, 0.282, 0.109, 0.234, -0.034, -0.063, -0.030, 0.021
11.720, 0.129, -0.374, 0.089, 0.125, -0.063, -0.135, 0.113, -0.093, 0.280, 0.108, 0.231, -0.026, -0.062, -0.031, 0.019
11.730, 0.130, -0.357, 0.072, 0.126, -0.059, -0.142, 0.111, -0.083, 0.277, 0.107, 0.228, -0.019, -0.061, -0.032, 0.018
11.740, 0.129, -0.341, 0.057, 0.126, -0.055, -0.147, 0.109, -0.074, 0.273, 0.105, 0.224, -0.013, -0.059, -0.033, 0.016
11.750, 0.127, -0.326, 0.043, 0.124, -0.053, -0.152, 0.107, -0.066, 0.269, 0.103, 0.220, -0.006, -0.058, -0.034, 0.015
11.760, 0.125, -0.312, 0.031, 0.123, -0.050, -0.155, 0.104, -0.058, 0.265, 0.101, 0.216, 0.001, -0.056, -0.034, 0.014
11.770, 0.122, -0.297, 0.019, 0.120, -0.049, -0.158, 0.100, -0.050, 0.260, 0.098, 0.211, 0.007, -0.054, -0.035, 0.013
11.780, 0.119, -0.284, 0.008, 0.117, -0.047, -0.160, 0.097, -0.043, 0.254, 0.095, 0.206, 0.013, -0.052, -0.035, 0.012
11.790, 0.115, -0.271, -0.001, 0.113, -0.046, -0.161, 0.093, -0.036, 0.249, 0.091, 0.200, 0.018, -0.050, -0.036, 0.011
11.800, 0.111, -0.259, -0.010, 0.109, -0.045, -0.162, 0.089, -0.029, 0.242, 0.088, 0.195, 0.024, -0.048, -0.036, 0.010
11.810, 0.106, -0.247, -0.018, 0.105, -0.045, -0.162, 0.085, -0.023, 0.236, 0.084, 0.189, 0.029, -0.046, -0.036, 0.009
11.820, 0.102, -0.236, -0.025, 0.101, -0.044, -0.161, 0.081, -0.017, 0.230, 0.080, 0.184, 0.033, -0.043, -0.036, 0.008
11.830, 0.097, -0.225, -0.032, 0.096, -0.044, -0.160, 0.077, -0.011, 0.223, 0.077, 0.178, 0.038, -0.041, -0.036, 0.007
11.840, 0.092, -0.214, -0.037, 0.091, -0.044, -0.159, 0.073, -0.006, 0.217, 0.073, 0.172, 0.042, -0.039, -0.036, 0.007
11.850, 0.087, -0.204, -0.043, 0.087, -0.044, -0.157, 0.069, -0.001, 0.210, 0.069, 0.167, 0.046, -0.037, -0.035, 0.006
11.860, 0.083, -0.194, -0.047, 0.082, -0.044, -0.155, 0.065, 0.003, 0.203, 0.065, 0.161, 0.049, -0.035, -0.035, 0.006
11.870, 0.077, -0.185, -0.051, 0.077, -0.044, -0.152, 0.061, 0.007, 0.197, 0.061, 0.155, 0.052, -0.033, -0.035, 0.005
11.880, 0.072, -0.176, -0.055, 0.072, -0.045, -0.149, 0.058, 0.011, 0.190, 0.058, 0.149, 0.055, -0.030, -0.034, 0.005
11.890, 0.068, -0.167, -0.058, 0.068, -0.045, -0.146, 0.054, 0.015, 0.183, 0.054, 0.144, 0.058, -0.028, -0.034, 0.004
11.900, 0.063, -0.159, -0.061, 0.063, -0.046, -0.143, 0.050, 0.018, 0.177, 0.050, 0.138, 0.060, -0.026, -0.033, 0.004
11.910, 0.059, -0.151, -0.063, 0.059, -0.046, -0.140, 0.047, 0.021, 0.170, 0.047, 0.132, 0.062, -0.025, -0.033, 0.004
11.920, 0.054, -0.144, -0.065, 0.054, -0.046, -0.136, 0.043, 0.024, 0.164, 0.044, 0.127, 0.064, -0.023, -0.032, 0.003
11.930, 0.050, -0.136, -0.067, 0.050, -0.046, -0.133, 0.040, 0.026, 0.158, 0.040, 0.122, 0.065, -0.021, -0.031, 0.003
11.940, 0.046, -0.129, -0.068, 0.046, -0.047, -0.129, 0.037, 0.028, 0.152, 0.037, 0.116, 0.067, -0.019, -0.031, 0.003
11.950, 0.042, -0.123, -0.069, 0.042, -0.047, -0.125, 0.034, 0.030, 0.146, 0.034, 0.111, 0.068, -0.018, -0.030, 0.002
11.960, 0.038, -0.117, -0.070, 0.039, -0.047, -0.121, 0.031, 0.032, 0.140, 0.031, 0.106, 0.068, -0.016, -0.029, 0.002
11.970, 0.035, -0.110, -0.071, 0.035, -0.047, -0.117, 0.028, 0.034, 0.134, 0.028, 0.102, 0.069, -0.015, -0.029, 0.002
11.980, 0.032, -0.105, -0.071, 0.032, -0.047, -0.114, 0.026, 0.035, 0.129, 0.026, 0.097, 0.069, -0.013, -0.028, 0.002
11.990, 0.028, -0.099, -0.071, 0.029, -0.047, -0.110, 0.023, 0.036, 0.123, 0.023, 0.093, 0.069, -0.012, -0.027, 0.002
12.000, 0.066, 0.319, -0.332, 0.067, 0.275, -0.287, 0.053, -0.130, 0.175, 0.054, -0.172, 0.201, -0.016, -0.031, -0.022
12.010, 0.133, 0.953, -0.732, 0.134, 0.731, -0.531, 0.107, -0.308, 0.197, 0.109, -0.526, 0.367, -0.019, -0.029, -0.046
12.020, 0.155, 0.840, -0.666, 0.157, 0.510, -0.373, 0.125, 0.060, -0.083, 0.128, -0.267, 0.176, -0.015, -0.018, -0.058
12.030, 0.150, 0.749, -0.598, 0.153, 0.357, -0.254, 0.118, 0.267, -0.248, 0.122, -0.123, 0.061, -0.008, -0.010, -0.062
12.040, 0.133, 0.871, -0.642, 0.136, 0.444, -0.272, 0.097, 0.181, -0.224, 0.101, -0.244, 0.113, 0.000, -0.007, -0.062
12.050, 0.108, 0.884, -0.619, 0.112, 0.439, -0.238, 0.072, 0.163, -0.236, 0.077, -0.280, 0.117, 0.009, -0.001, -0.059
12.060, 0.081, 0.803, -0.542, 0.086, 0.349, -0.158, 0.047, 0.221, -0.290, 0.052, -0.232, 0.071, 0.017, 0.005, -0.056
12.070, 0.055, 0.771, -0.495, 0.060, 0.315, -0.113, 0.022, 0.217, -0.304, 0.027, -0.239, 0.061, 0.025, 0.009, -0.052
12.080, 0.031, 0.762, -0.461, 0.036, 0.306, -0.084, -0.001, 0.185, -0.299, 0.004, -0.271, 0.068, 0.032, 0.013, -0.048
12.090, 0.008, 0.726, -0.414, 0.014, 0.274, -0.045, -0.022, 0.180, -0.308, -0.016, -0.273, 0.058, 0.038, 0.017, -0.045
12.100, -0.013, 0.686, -0.367, -0.007, 0.240, -0.006, -0.040, 0.178, -0.318, -0.034, -0.270, 0.045, 0.043, 0.021, -0.042
12.110, -0.031, 0.659, -0.330, -0.024, 0.220, 0.022, -0.056, 0.164, -0.319, -0.050, -0.278, 0.041, 0.047, 0.024, -0.039
12.120, -0.046, 0.633, -0.294, -0.040, 0.203, 0.047, -0.070, 0.150, -0.320, -0.063, -0.284, 0.036, 0.051, 0.027, -0.036
12.130, -0.060, 0.603, -0.259, -0.053, 0.183, 0.072, -0.081, 0.142, -0.322, -0.074, -0.284, 0.028, 0.053, 0.029, -0.033
12.140, -0.072, 0.576, -0.226, -0.064, 0.166, 0.093, -0.091, 0.132, -0.323, -0.084, -0.283, 0.022, 0.056, 0.031, -0.031
12.150, -0.082, 0.552, -0.197, -0.074, 0.153, 0.110, -0.098, 0.122, -0.322, -0.091, -0.284, 0.016, 0.057, 0.034, -0.029
12.160, -0.090, 0.528, -0.170, -0.082, 0.141, 0.125, -0.104, 0.112, -0.321, -0.097, -0.283, 0.010, 0.058, 0.035, -0.027
12.170, -0.096, 0.505, -0.144, -0.088, 0.130, 0.138, -0.109, 0.104, -0.320, -0.102, -0.280, 0.005, 0.059, 0.037, -0.026
12.180, -0.102, 0.483, -0.121, -0.093, 0.120, 0.150, -0.112, 0.095, -0.318, -0.105, -0.277, -0.001, 0.059, 0.038, -0.024
12.190, -0.106, 0.463, -0.099, -0.097, 0.112, 0.159, -0.115, 0.087, -0.315, -0.107, -0.273, -0.006, 0.059, 0.039, -0.023
12.200, -0.109, 0.443, -0.079, -0.100, 0.105, 0.166, -0.116, 0.079, -0.312, -0.108, -0.269, -0.011, 0.059, 0.040, -0.022
12.210, -0.111, 0.424, -0.061, -0.102, 0.100, 0.172, -0.116, 0.072, -0.308, -0.108, -0.264, -0.015, 0.058, 0.041, -0.021
12.220, -0.112, 0.406, -0.044, -0.103, 0.094, 0.177, -0.115, 0.064, -0.304, -0.108, -0.259, -0.020, 0.057, 0.042, -0.020
12.230, -0.112, 0.389, -0.029, -0.104, 0.090, 0.180, -0.114, 0.058, -0.299, -0.106, -0.253, -0.024, 0.056, 0.042, -0.019
12.240, -0.112, 0.372, -0.015, -0.104, 0.087, 0.183, -0.112, 0.051, -0.294, -0.105, -0.247, -0.028, 0.055, 0.042, -0.018
12.250, -0.111, 0.356, -0.002, -0.103, 0.084, 0.184, -0.110, 0.045, -0.289, -0.102, -0.241, -0.032, 0.053, 0.042, -0.017
12.260, -0.109, 0.341, 0.009, -0.101, 0.081, 0.184, -0.107, 0.039, -0.283, -0.100, -0.234, -0.036, 0.051, 0.042, -0.016
12.270, -0.107, 0.326, 0.020, -0.100, 0.079, 0.184, -0.104, 0.034, -0.277, -0.096, -0.228, -0.039, 0.050, 0.042, -0.016
12.280, -0.105, 0.312, 0.029, -0.098, 0.077, 0.183, -0.100, 0.028, -0.271, -0.093, -0.221, -0.042, 0.048, 0.042, -0.015
12.290, -0.102, 0.298, 0.038, -0.095, 0.076, 0.181, -0.096, 0.023, -0.265, -0.089, -0.214, -0.045, 0.046, 0.042, -0.014
12.300, -0.099, 0.285, 0.045, -0.092, 0.074, 0.179, -0.093, 0.019, -0.259, -0.086, -0.207, -0.047, 0.044, 0.042, -0.014
12.310, -0.096, 0.272, 0.052, -0.090, 0.073, 0.176, -0.088, 0.014, -0.252, -0.082, -0.200, -0.050, 0.042, 0.041, -0.013
12.320, -0.093, 0.260, 0.058, -0.087, 0.072, 0.173, -0.084, 0.010, -0.245, -0.078, -0.193, -0.052, 0.040, 0.041, -0.013
12.330, -0.089, 0.248, 0.064, -0.083, 0.071, 0.170, -0.080, 0.006, -0.239, -0.074, -0.186, -0.054, 0.038, 0.040, -0.012
12.340, -0.086, 0.237, 0.068, -0.080, 0.070, 0.166, -0.076, 0.002, -0.232, -0.070, -0.180, -0.055, 0.036, 0.040, -0.012
12.350, -0.082, 0.226, 0.072, -0.077, 0.070, 0.162, -0.072, -0.001, -0.225, -0.066, -0.173, -0.057, 0.034, 0.039, -0.011
12.360, -0.079, 0.215, 0.076, -0.074, 0.069, 0.158, -0.068, -0.005, -0.218, -0.062, -0.166, -0.058, 0.033, 0.038, -0.011
12.370, -0.075, 0.205, 0.079, -0.070, 0.068, 0.154, -0.064, -0.008, -0.211, -0.058, -0.160, -0.059, 0.031, 0.037, -0.010
12.380, -0.071, 0.196, 0.081, -0.067, 0.068, 0.150, -0.060, -0.011, -0.204, -0.055, -0.154, -0.060, 0.029, 0.037, -0.010
12.390, -0.068, 0.186, 0.083, -0.063, 0.067, 0.146, -0.056, -0.013, -0.197, -0.051, -0.147, -0.061, 0.027, 0.036, -0.009
12.400, -0.064, 0.177, 0.085, -0.060, 0.066, 0.141, -0.052, -0.016, -0.191, -0.047, -0.141, -0.062, 0.025, 0.035, -0.009
12.410, -0.061, 0.169, 0.086, -0.057, 0.066, 0.137, -0.048, -0.018, -0.184, -0.044, -0.135, -0.062, 0.024, 0.034, -0.009
12.420, -0.057, 0.161, 0.087, -0.054, 0.065, 0.132, -0.045, -0.020, -0.177, -0.041, -0.129, -0.062, 0.022, 0.033, -0.008
12.430, -0.054, 0.153, 0.087, -0.050, 0.064, 0.128, -0.041, -0.022, -0.170, -0.038, -0.124, -0.062, 0.021, 0.033, -0.008
12.440, -0.050, 0.145, 0.088, -0.047, 0.063, 0.124, -0.038, -0.024, -0.164, -0.034, -0.118, -0.062, 0.019, 0.032, -0.008
12.450, -0.047, 0.138, 0.087, -0.044, 0.062, 0.119, -0.035, -0.025, -0.158, -0.032, -0.113, -0.062, 0.018, 0.031, -0.007
12.460, -0.044, 0.131, 0.087, -0.042, 0.062, 0.115, -0.032, -0.026, -0.151, -0.029, -0.108, -0.062, 0.016, 0.030, -0.007
12.470, -0.041, 0.124, 0.086, -0.039, 0.061, 0.111, -0.029, -0.028, -0.145, -0.026, -0.103, -0.062, 0.015, 0.029, -0.007
12.480, -0.038, 0.117, 0.086, -0.036, 0.059, 0.107, -0.027, -0.029, -0.139, -0.024, -0.098, -0.061, 0.014, 0.028, -0.006
12.490, -0.035, 0.111, 0.085, -0.034, 0.059, 0.102, -0.024, -0.030, -0.133, -0.021, -0.094, -0.061, 0.013, 0.027, -0.006
12.500, -0.080, -0.291, 0.304, -0.082, -0.247, 0.255, -0.036, 0.135, -0.206, -0.037, 0.164, -0.202, 0.018, 0.034, 0.015
12.510, -0.158, -0.913, 0.654, -0.167, -0.691, 0.478, -0.061, 0.315, -0.264, -0.069, 0.513, -0.380, 0.022, 0.034, 0.040
12.520, -0.177, -0.858, 0.637, -0.191, -0.525, 0.370, -0.085, -0.040, 0.005, -0.098, 0.282, -0.190, 0.020, 0.023, 0.057
12.530, -0.173, -0.787, 0.593, -0.189, -0.386, 0.269, -0.087, -0.265, 0.186, -0.103, 0.135, -0.065, 0.014, 0.015, 0.064
12.540, -0.163, -0.894, 0.629, -0.180, -0.450, 0.272, -0.069, -0.211, 0.187, -0.085, 0.234, -0.106, 0.006, 0.011, 0.065
12.550, -0.140, -0.916, 0.617, -0.158, -0.450, 0.243, -0.048, -0.195, 0.208, -0.065, 0.275, -0.114, -0.003, 0.006, 0.065
12.560, -0.111, -0.847, 0.553, -0.128, -0.372, 0.173, -0.028, -0.247, 0.268, -0.045, 0.236, -0.074, -0.012, -0.001, 0.063
12.570, -0.081, -0.808, 0.505, -0.098, -0.332, 0.126, -0.007, -0.249, 0.294, -0.023, 0.237, -0.063, -0.020, -0.006, 0.060
12.580, -0.052, -0.791, 0.468, -0.068, -0.319, 0.096, 0.014, -0.220, 0.298, -0.002, 0.264, -0.069, -0.028, -0.010, 0.056
12.590, -0.024, -0.754, 0.421, -0.039, -0.289, 0.059, 0.032, -0.210, 0.311, 0.017, 0.269, -0.063, -0.035, -0.015, 0.053
12.600, 0.002, -0.711, 0.373, -0.012, -0.256, 0.022, 0.047, -0.204, 0.325, 0.034, 0.266, -0.053, -0.041, -0.019, 0.050
12.610, 0.025, -0.678, 0.332, 0.013, -0.234, -0.006, 0.061, -0.188, 0.331, 0.048, 0.272, -0.049, -0.046, -0.022, 0.046
12.620, 0.046, -0.648, 0.294, 0.034, -0.216, -0.030, 0.073, -0.172, 0.335, 0.060, 0.277, -0.046, -0.051, -0.026, 0.043
12.630, 0.064, -0.615, 0.257, 0.053, -0.196, -0.054, 0.082, -0.160, 0.339, 0.071, 0.277, -0.039, -0.054, -0.029, 0.040
12.640, 0.079, -0.585, 0.223, 0.070, -0.178, -0.075, 0.089, -0.148, 0.342, 0.079, 0.277, -0.033, -0.057, -0.031, 0.037
12.650, 0.092, -0.558, 0.193, 0.084, -0.164, -0.093, 0.095, -0.135, 0.343, 0.086, 0.278, -0.028, -0.059, -0.033, 0.035
12.660, 0.103, -0.532, 0.165, 0.096, -0.151, -0.108, 0.100, -0.123, 0.343, 0.091, 0.277, -0.023, -0.061, -0.035, 0.032
12.670, 0.112, -0.507, 0.139, 0.105, -0.139, -0.122, 0.103, -0.112, 0.342, 0.095, 0.275, -0.017, -0.062, -0.037, 0.030
12.680, 0.119, -0.484, 0.116, 0.113, -0.128, -0.135, 0.105, -0.102, 0.340, 0.098, 0.272, -0.011, -0.062, -0.039, 0.028
12.690, 0.124, -0.462, 0.095, 0.118, -0.119, -0.145, 0.107, -0.091, 0.337, 0.100, 0.269, -0.005, -0.062, -0.040, 0.026
12.700, 0.127, -0.441, 0.075, 0.123, -0.111, -0.154, 0.107, -0.082, 0.334, 0.101, 0.266, 0.000, -0.062, -0.041, 0.024
12.710, 0.130, -0.421, 0.058, 0.125, -0.103, -0.161, 0.106, -0.073, 0.329, 0.101, 0.262, 0.006, -0.061, -0.042, 0.022
12.720, 0.131, -0.401, 0.042, 0.127, -0.097, -0.168, 0.105, -0.064, 0.325, 0.101, 0.257, 0.011, -0.060, -0.043, 0.020
12.730, 0.131, -0.383, 0.027, 0.127, -0.091, -0.173, 0.104, -0.056, 0.319, 0.100, 0.252, 0.017, -0.059, -0.043, 0.019
12.740, 0.130, -0.365, 0.014, 0.127, -0.086, -0.177, 0.102, -0.048, 0.313, 0.098, 0.247, 0.022, -0.058, -0.043, 0.017
12.750, 0.128, -0.349, 0.002, 0.125, -0.082, -0.180, 0.099, -0.040, 0.306, 0.096, 0.242, 0.027, -0.056, -0.044, 0.016
12.760, 0.125, -0.333, -0.008, 0.123, -0.078, -0.182, 0.096, -0.033, 0.300, 0.094, 0.236, 0.032, -0.055, -0.044, 0.015
12.770, 0.122, -0.317, -0.018, 0.120, -0.075, -0.183, 0.093, -0.026, 0.292, 0.091, 0.230, 0.037, -0.053, -0.044, 0.013
12.780, 0.119, -0.303, -0.027, 0.117, -0.072, -0.184, 0.090, -0.020, 0.285, 0.088, 0.224, 0.041, -0.051, -0.044, 0.012
12.790, 0.115, -0.288, -0.034, 0.113, -0.069, -0.184, 0.087, -0.014, 0.277, 0.085, 0.217, 0.045, -0.049, -0.044, 0.011
12.800, 0.110, -0.275, -0.041, 0.109, -0.067, -0.183, 0.083, -0.009, 0.269, 0.082, 0.211, 0.049, -0.046, -0.043, 0.010
12.810, 0.106, -0.262, -0.047, 0.105, -0.065, -0.182, 0.080, -0.003, 0.261, 0.078, 0.205, 0.053, -0.044, -0.043, 0.009
12.820, 0.101, -0.250, -0.053, 0.100, -0.064, -0.180, 0.076, 0.002, 0.253, 0.075, 0.198, 0.056, -0.042, -0.042, 0.009
12.830, 0.096, -0.237, -0.058, 0.096, -0.063, -0.178, 0.072, 0.006, 0.245, 0.072, 0.191, 0.060, -0.040, -0.042, 0.008
12.840, 0.091, -0.226, -0.062, 0.091, -0.061, -0.176, 0.068, 0.010, 0.237, 0.068, 0.185, 0.062, -0.038, -0.041, 0.007
12.850, 0.086, -0.215, -0.066, 0.086, -0.061, -0.173, 0.065, 0.014, 0.229, 0.064, 0.178, 0.065, -0.036, -0.041, 0.007
12.860, 0.081, -0.205, -0.069, 0.081, -0.060, -0.170, 0.061, 0.018, 0.221, 0.061, 0.172, 0.067, -0.034, -0.040, 0.006
12.870, 0.076, -0.194, -0.072, 0.076, -0.059, -0.166, 0.057, 0.021, 0.213, 0.057, 0.165, 0.069, -0.031, -0.039, 0.005
12.880, 0.071, -0.185, -0.074, 0.071, -0.058, -0.162, 0.054, 0.024, 0.205, 0.054, 0.159, 0.071, -0.029, -0.039, 0.005
12.890, 0.067, -0.175, -0.076, 0.067, -0.058, -0.159, 0.050, 0.027, 0.197, 0.050, 0.152, 0.073, -0.027, -0.038, 0.004
12.900, 0.062, -0.167, -0.077, 0.062, -0.057, -0.155, 0.047, 0.030, 0.190, 0.047, 0.146, 0.074, -0.026, -0.037, 0.004
12.910, 0.058, -0.158, -0.079, 0.058, -0.057, -0.150, 0.043, 0.032, 0.182, 0.044, 0.140, 0.075, -0.024, -0.036, 0.004
12.920, 0.053, -0.150, -0.080, 0.053, -0.056, -0.146, 0.040, 0.034, 0.175, 0.040, 0.134, 0.076, -0.022, -0.035, 0.003
12.930, 0.049, -0.142, -0.080, 0.049, -0.056, -0.142, 0.037, 0.036, 0.168, 0.037, 0.128, 0.077, -0.020, -0.034, 0.003
12.940, 0.045, -0.135, -0.081, 0.045, -0.055, -0.137, 0.034, 0.037, 0.161, 0.035, 0.123, 0.077, -0.019, -0.034, 0.003
12.950, 0.041, -0.128, -0.081, 0.041, -0.055, -0.133, 0.031, 0.039, 0.154, 0.032, 0.117, 0.077, -0.017, -0.033, 0.002
12.960, 0.038, -0.121, -0.081, 0.038, -0.054, -0.129, 0.029, 0.040, 0.147, 0.029, 0.112, 0.077, -0.015, -0.032, 0.002
12.970, 0.034, -0.115, -0.080, 0.034, -0.054, -0.124, 0.026, 0.041, 0.141, 0.026, 0.106, 0.077, -0.014, -0.031, 0.002
12.980, 0.031, -0.108, -0.080, 0.031, -0.053, -0.120, 0.024, 0.042, 0.135, 0.024, 0.101, 0.077, -0.013, -0.030, 0.002
12.990, 0.028, -0.103, -0.079, 0.028, -0.053, -0.115, 0.021, 0.042, 0.129, 0.022, 0.096, 0.076, -0.011, -0.029, 0.002
13.000, 0.065, 0.316, -0.340, 0.066, 0.270, -0.292, 0.052, -0.125, 0.180, 0.053, -0.169, 0.208, -0.016, -0.033, -0.022
13.010, 0.132, 0.950, -0.739, 0.133, 0.726, -0.535, 0.106, -0.302, 0.202, 0.108, -0.523, 0.373, -0.018, -0.031, -0.046
13.020, 0.154, 0.837, -0.672, 0.157, 0.505, -0.377, 0.124, 0.065, -0.079, 0.127, -0.264, 0.181, -0.015, -0.019, -0.058
13.030, 0.150, 0.747, -0.603, 0.152, 0.353, -0.257, 0.117, 0.271, -0.244, 0.120, -0.120, 0.066, -0.008, -0.012, -0.062
13.040, 0.132, 0.869, -0.647, 0.135, 0.440, -0.275, 0.096, 0.185, -0.221, 0.100, -0.241, 0.117, 0.001, -0.008, -0.062
13.050, 0.108, 0.883, -0.624, 0.111, 0.436, -0.241, 0.071, 0.167, -0.233, 0.076, -0.278, 0.120, 0.009, -0.002, -0.059
13.060, 0.081, 0.802, -0.546, 0.085, 0.346, -0.161, 0.046, 0.224, -0.287, 0.051, -0.230, 0.075, 0.018, 0.004, -0.056
13.070, 0.055, 0.770, -0.498, 0.059, 0.312, -0.115, 0.021, 0.220, -0.302, 0.026, -0.238, 0.064, 0.025, 0.008, -0.052
13.080, 0.030, 0.761, -0.464, 0.035, 0.304, -0.086, -0.002, 0.188, -0.297, 0.004, -0.269, 0.070, 0.032, 0.012, -0.048
13.090, 0.008, 0.725, -0.417, 0.013, 0.272, -0.046, -0.023, 0.182, -0.306, -0.017, -0.272, 0.060, 0.038, 0.016, -0.045
13.100, -0.013, 0.685, -0.370, -0.007, 0.238, -0.007, -0.041, 0.180, -0.317, -0.035, -0.269, 0.047, 0.043, 0.020, -0.042
13.110, -0.031, 0.659, -0.332, -0.025, 0.219, 0.021, -0.057, 0.165, -0.318, -0.050, -0.277, 0.042, 0.047, 0.023, -0.039
13.120, -0.047, 0.632, -0.296, -0.040, 0.201, 0.046, -0.070, 0.152, -0.319, -0.063, -0.283, 0.037, 0.051, 0.026, -0.036
13.130, -0.060, 0.603, -0.260, -0.053, 0.181, 0.071, -0.082, 0.143, -0.322, -0.075, -0.283, 0.029, 0.054, 0.029, -0.033
