Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
12.84,-0.009,0.047,0,0.006,0.025,0.047,0.01,0.061,0.01,-0.006,0.032,0.059,0.02,-0.005,-0.001,0.021,0,0.008,0.024,-0.005,0,0.024,0,0.009
12.85,-0.01,0.054,0,0.006,0.028,0.053,0.012,0.069,0.011,-0.007,0.036,0.067,0.023,-0.005,-0.002,0.023,0,0.009,0.027,-0.005,0,0.027,0,0.01
12.86,-0.011,0.059,0,0.006,0.031,0.058,0.013,0.075,0.012,-0.007,0.04,0.073,0.025,-0.006,-0.002,0.026,0,0.01,0.029,-0.006,0,0.03,-0.001,0.011
12.87,-0.012,0.064,0,0.007,0.034,0.063,0.014,0.082,0.012,-0.007,0.042,0.079,0.027,-0.006,-0.002,0.028,-0.001,0.01,0.031,-0.006,0,0.032,-0.001,0.012
12.88,-0.013,0.068,0,0.007,0.037,0.066,0.014,0.087,0.013,-0.008,0.045,0.085,0.029,-0.006,-0.002,0.029,-0.001,0.011,0.033,-0.006,0,0.034,-0.001,0.013
12.89,-0.013,0.072,0,0.007,0.039,0.069,0.014,0.091,0.013,-0.008,0.047,0.089,0.03,-0.006,-0.002,0.031,-0.001,0.012,0.035,-0.007,0,0.035,-0.001,0.013
12.9,-0.013,0.075,0.001,0.007,0.04,0.072,0.015,0.094,0.013,-0.008,0.048,0.092,0.031,-0.007,-0.002,0.032,-0.001,0.012,0.036,-0.007,-0.001,0.037,-0.001,0.014
12.91,-0.014,0.077,0.001,0.007,0.042,0.074,0.015,0.097,0.013,-0.008,0.049,0.095,0.032,-0.007,-0.003,0.033,-0.001,0.012,0.037,-0.007,-0.001,0.038,-0.001,0.014
12.92,-0.013,0.079,0.001,0.007,0.043,0.075,0.015,0.099,0.013,-0.008,0.05,0.097,0.033,-0.007,-0.003,0.033,-0.001,0.012,0.038,-0.007,-0.001,0.038,-0.001,0.014
12.93,-0.013,0.08,0.002,0.007,0.044,0.076,0.015,0.1,0.013,-0.008,0.05,0.098,0.033,-0.007,-0.003,0.034,-0.001,0.012,0.038,-0.007,-0.001,0.039,-0.001,0.014
12.94,-0.013,0.08,0.002,0.007,0.044,0.077,0.015,0.1,0.012,-0.008,0.05,0.098,0.033,-0.007,-0.003,0.034,-0.001,0.012,0.038,-0.007,-0.001,0.039,-0.001,0.014
12.95,-0.013,0.08,0.003,0.007,0.044,0.076,0.015,0.1,0.012,-0.008,0.049,0.097,0.033,-0.006,-0.003,0.034,-0.001,0.012,0.038,-0.007,-0.001,0.038,-0.001,0.014
12.96,-0.012,0.08,0.003,0.007,0.044,0.075,0.014,0.099,0.011,-0.007,0.048,0.097,0.033,-0.006,-0.003,0.033,-0.001,0.012,0.037,-0.006,-0.001,0.038,-0.001,0.014
12.97,-0.012,0.078,0.003,0.006,0.043,0.074,0.014,0.097,0.01,-0.007,0.047,0.095,0.032,-0.006,-0.003,0.033,-0.001,0.012,0.036,-0.006,-0.001,0.037,-0.001,0.014
12.98,-0.012,0.077,0.003,0.006,0.043,0.072,0.013,0.095,0.01,-0.007,0.046,0.092,0.032,-0.006,-0.003,0.032,-0.001,0.012,0.035,-0.006,-0.001,0.036,-0.001,0.013
12.99,-0.011,0.074,0.003,0.006,0.042,0.069,0.012,0.092,0.009,-0.006,0.044,0.09,0.031,-0.005,-0.003,0.031,-0.001,0.011,0.034,-0.006,-0.001,0.035,-0.001,0.013
13,-0.353,-0.484,0.5,-0.199,-0.615,0.889,0.333,0.015,-0.073,0.213,-0.072,0.087,-0.038,-0.014,0.133,-0.035,0.033,0.183,-0.007,-0.012,-0.023,-0.004,0.035,0.026
13.01,-0.769,-1.326,1.245,-0.403,-1.568,2.051,0.721,-0.144,-0.093,0.442,-0.244,0.096,-0.102,-0.002,0.215,-0.098,0.08,0.261,-0.046,-0.001,0.002,-0.042,0.081,0.048
13.02,-0.221,-1.132,1.033,0.122,-1.151,1.359,0.177,-0.306,0.384,-0.097,-0.163,0.114,-0.123,0.036,0.156,-0.122,0.123,0.124,-0.058,0.035,0.089,-0.057,0.122,0.057
13.03,0.117,-0.907,0.835,0.447,-0.687,0.648,-0.158,-0.293,0.613,-0.432,0.115,-0.166,-0.143,0.051,0.137,-0.144,0.149,0.042,-0.069,0.05,0.111,-0.07,0.147,0.016
13.04,-0.044,-1.044,0.967,0.345,-0.757,0.68,0.007,-0.201,0.469,-0.327,0.333,-0.555,-0.174,0.048,0.16,-0.175,0.161,0.045,-0.089,0.046,0.088,-0.09,0.159,-0.027
13.05,-0.043,-1.106,0.92,0.355,-0.84,0.657,0.009,-0.267,0.444,-0.342,0.283,-0.608,-0.201,0.052,0.143,-0.201,0.165,0.025,-0.115,0.049,0.091,-0.115,0.162,-0.026
13.06,0.125,-1.01,0.686,0.484,-0.757,0.385,-0.154,-0.388,0.518,-0.48,0.164,-0.535,-0.22,0.056,0.108,-0.22,0.161,-0.015,-0.138,0.053,0.098,-0.138,0.159,-0.025
13.07,0.127,-0.957,0.548,0.464,-0.707,0.21,-0.148,-0.406,0.446,-0.463,0.163,-0.642,-0.236,0.05,0.093,-0.235,0.152,-0.035,-0.157,0.047,0.079,-0.157,0.149,-0.049
13.08,0.056,-0.944,0.46,0.373,-0.713,0.13,-0.069,-0.406,0.321,-0.374,0.158,-0.763,-0.25,0.043,0.08,-0.249,0.138,-0.047,-0.177,0.04,0.058,-0.176,0.135,-0.069
13.09,0.069,-0.889,0.308,0.346,-0.692,0,-0.076,-0.469,0.274,-0.35,0.063,-0.752,-0.261,0.039,0.057,-0.26,0.121,-0.065,-0.197,0.036,0.049,-0.196,0.119,-0.073
13.1,0.085,-0.826,0.161,0.317,-0.659,-0.135,-0.087,-0.53,0.237,-0.322,-0.033,-0.729,-0.269,0.033,0.038,-0.268,0.103,-0.081,-0.214,0.031,0.037,-0.213,0.101,-0.081
13.11,0.046,-0.788,0.071,0.242,-0.639,-0.219,-0.044,-0.558,0.165,-0.246,-0.087,-0.759,-0.274,0.026,0.026,-0.273,0.085,-0.089,-0.228,0.024,0.021,-0.227,0.083,-0.094
13.12,0.015,-0.75,-0.006,0.172,-0.617,-0.296,-0.009,-0.588,0.109,-0.176,-0.144,-0.77,-0.278,0.02,0.015,-0.277,0.067,-0.098,-0.241,0.018,0.009,-0.24,0.066,-0.104
13.13,0.011,-0.704,-0.084,0.127,-0.584,-0.38,-0.002,-0.63,0.084,-0.13,-0.215,-0.748,-0.279,0.015,0.003,-0.278,0.051,-0.107,-0.252,0.014,0.001,-0.251,0.049,-0.109
13.14,-0.002,-0.667,-0.136,0.077,-0.553,-0.444,0.012,-0.66,0.06,-0.078,-0.27,-0.733,-0.278,0.011,-0.004,-0.278,0.036,-0.113,-0.259,0.01,-0.007,-0.259,0.035,-0.116
13.15,-0.023,-0.637,-0.165,0.025,-0.527,-0.488,0.034,-0.678,0.034,-0.025,-0.308,-0.728,-0.276,0.008,-0.01,-0.276,0.022,-0.117,-0.265,0.007,-0.014,-0.265,0.022,-0.122
13.16,-0.032,-0.607,-0.186,-0.014,-0.497,-0.527,0.044,-0.694,0.021,0.016,-0.343,-0.714,-0.272,0.006,-0.014,-0.272,0.012,-0.122,-0.268,0.005,-0.019,-0.268,0.011,-0.126
13.17,-0.034,-0.578,-0.198,-0.042,-0.466,-0.558,0.045,-0.704,0.016,0.045,-0.372,-0.693,-0.267,0.005,-0.018,-0.267,0.003,-0.125,-0.268,0.005,-0.023,-0.268,0.003,-0.129
13.18,-0.038,-0.553,-0.197,-0.068,-0.439,-0.574,0.049,-0.704,0.01,0.072,-0.388,-0.678,-0.26,0.004,-0.02,-0.26,-0.004,-0.126,-0.266,0.004,-0.026,-0.266,-0.003,-0.132
13.19,-0.04,-0.53,-0.189,-0.086,-0.413,-0.581,0.05,-0.697,0.005,0.091,-0.396,-0.662,-0.252,0.005,-0.021,-0.252,-0.008,-0.126,-0.262,0.005,-0.028,-0.262,-0.008,-0.133
13.2,-0.036,-0.506,-0.177,-0.096,-0.388,-0.581,0.045,-0.684,0.004,0.102,-0.399,-0.642,-0.243,0.006,-0.022,-0.243,-0.011,-0.126,-0.256,0.006,-0.029,-0.256,-0.011,-0.133
13.21,-0.03,-0.483,-0.162,-0.1,-0.363,-0.572,0.038,-0.665,0.002,0.106,-0.395,-0.621,-0.233,0.007,-0.022,-0.233,-0.013,-0.124,-0.248,0.008,-0.03,-0.248,-0.012,-0.132
13.22,-0.024,-0.46,-0.143,-0.101,-0.34,-0.556,0.031,-0.639,-0.001,0.107,-0.385,-0.6,-0.222,0.009,-0.022,-0.222,-0.013,-0.121,-0.238,0.009,-0.03,-0.238,-0.012,-0.13
13.23,-0.017,-0.436,-0.123,-0.097,-0.318,-0.534,0.023,-0.609,-0.004,0.104,-0.371,-0.577,-0.21,0.011,-0.022,-0.209,-0.012,-0.118,-0.227,0.011,-0.03,-0.227,-0.011,-0.126
13.24,-0.009,-0.412,-0.104,-0.09,-0.296,-0.508,0.014,-0.575,-0.007,0.097,-0.353,-0.552,-0.197,0.012,-0.021,-0.196,-0.011,-0.113,-0.214,0.013,-0.03,-0.214,-0.01,-0.122
13.25,-0.001,-0.386,-0.084,-0.082,-0.274,-0.476,0.005,-0.537,-0.011,0.088,-0.332,-0.524,-0.183,0.014,-0.02,-0.183,-0.009,-0.108,-0.201,0.015,-0.029,-0.2,-0.008,-0.117
13.26,0.007,-0.36,-0.066,-0.072,-0.253,-0.442,-0.004,-0.497,-0.016,0.078,-0.309,-0.494,-0.169,0.016,-0.019,-0.169,-0.007,-0.101,-0.186,0.016,-0.028,-0.186,-0.006,-0.11
13.27,0.014,-0.333,-0.049,-0.061,-0.231,-0.405,-0.011,-0.454,-0.02,0.068,-0.284,-0.462,-0.154,0.017,-0.017,-0.154,-0.005,-0.094,-0.171,0.018,-0.026,-0.17,-0.004,-0.103
13.28,0.02,-0.304,-0.033,-0.051,-0.209,-0.366,-0.018,-0.411,-0.024,0.057,-0.259,-0.427,-0.14,0.018,-0.016,-0.139,-0.003,-0.086,-0.155,0.019,-0.025,-0.155,-0.002,-0.095
13.29,0.025,-0.274,-0.02,-0.041,-0.187,-0.327,-0.024,-0.366,-0.028,0.047,-0.232,-0.391,-0.124,0.018,-0.014,-0.124,-0.001,-0.078,-0.139,0.019,-0.023,-0.138,0,-0.086
13.3,0.029,-0.245,-0.007,-0.032,-0.165,-0.286,-0.028,-0.322,-0.032,0.037,-0.206,-0.352,-0.109,0.019,-0.013,-0.108,0.001,-0.069,-0.123,0.019,-0.021,-0.122,0.001,-0.077
13.31,0.031,-0.214,0.003,-0.024,-0.142,-0.245,-0.032,-0.278,-0.035,0.029,-0.179,-0.311,-0.094,0.018,-0.011,-0.093,0.002,-0.06,-0.106,0.019,-0.018,-0.106,0.002,-0.068
13.32,0.033,-0.183,0.012,-0.017,-0.119,-0.205,-0.034,-0.235,-0.037,0.021,-0.153,-0.269,-0.078,0.018,-0.009,-0.078,0.003,-0.051,-0.09,0.018,-0.016,-0.089,0.003,-0.058
13.33,0.034,-0.152,0.019,-0.011,-0.096,-0.166,-0.035,-0.192,-0.039,0.015,-0.127,-0.226,-0.063,0.017,-0.007,-0.063,0.003,-0.041,-0.074,0.017,-0.014,-0.073,0.004,-0.048
13.34,0.033,-0.12,0.025,-0.006,-0.073,-0.127,-0.035,-0.15,-0.04,0.01,-0.102,-0.183,-0.048,0.016,-0.005,-0.048,0.003,-0.032,-0.058,0.016,-0.011,-0.057,0.004,-0.038
13.35,0.032,-0.089,0.029,-0.002,-0.051,-0.09,-0.034,-0.11,-0.041,0.005,-0.078,-0.139,-0.034,0.014,-0.004,-0.033,0.003,-0.023,-0.042,0.015,-0.009,-0.042,0.004,-0.028
13.36,0.03,-0.059,0.032,0.001,-0.028,-0.055,-0.033,-0.071,-0.04,0.002,-0.054,-0.096,-0.019,0.013,-0.002,-0.02,0.003,-0.013,-0.027,0.013,-0.006,-0.027,0.003,-0.018
13.37,0.027,-0.029,0.035,0.003,-0.007,-0.02,-0.03,-0.034,-0.039,-0.001,-0.032,-0.053,-0.006,0.011,0,-0.006,0.003,-0.004,-0.012,0.011,-0.004,-0.012,0.003,-0.008
13.38,0.024,-0.001,0.036,0.004,0.013,0.012,-0.027,0.002,-0.038,-0.003,-0.011,-0.011,0.007,0.009,0.002,0.007,0.002,0.004,0.002,0.009,-0.001,0.001,0.002,0.001
13.39,0.021,0.027,0.036,0.005,0.033,0.042,-0.024,0.036,-0.036,-0.004,0.01,0.028,0.02,0.007,0.003,0.019,0.001,0.012,0.015,0.007,0.001,0.015,0.002,0.01
13.4,0.017,0.054,0.037,0.006,0.052,0.071,-0.021,0.067,-0.033,-0.006,0.029,0.067,0.031,0.005,0.005,0.031,0.001,0.02,0.028,0.005,0.003,0.027,0.001,0.018
13.41,0.013,0.078,0.036,0.006,0.069,0.098,-0.017,0.097,-0.031,-0.006,0.047,0.103,0.042,0.003,0.006,0.041,0,0.027,0.04,0.003,0.005,0.039,0,0.026
13.42,0.01,0.101,0.035,0.007,0.085,0.122,-0.013,0.125,-0.027,-0.007,0.064,0.137,0.052,0.001,0.007,0.051,-0.001,0.033,0.051,0.001,0.007,0.05,-0.001,0.033
13.43,0.006,0.123,0.034,0.007,0.099,0.144,-0.009,0.151,-0.024,-0.008,0.08,0.168,0.061,-0.001,0.008,0.06,-0.001,0.039,0.061,-0.001,0.008,0.06,-0.001,0.039
13.44,0.002,0.143,0.033,0.007,0.112,0.164,-0.005,0.174,-0.021,-0.008,0.094,0.195,0.07,-0.003,0.009,0.069,-0.002,0.044,0.07,-0.003,0.01,0.069,-0.002,0.045
13.45,-0.002,0.16,0.031,0.007,0.124,0.182,-0.002,0.196,-0.018,-0.009,0.107,0.221,0.077,-0.004,0.009,0.076,-0.003,0.048,0.078,-0.005,0.011,0.077,-0.003,0.05
13.46,-0.005,0.176,0.03,0.007,0.134,0.197,0.001,0.215,-0.014,-0.009,0.118,0.243,0.084,-0.006,0.01,0.083,-0.003,0.052,0.086,-0.006,0.012,0.085,-0.003,0.055
13.47,-0.008,0.19,0.028,0.007,0.143,0.21,0.005,0.231,-0.011,-0.01,0.128,0.262,0.089,-0.008,0.01,0.088,-0.003,0.055,0.092,-0.008,0.013,0.091,-0.004,0.058
13.48,-0.011,0.202,0.026,0.008,0.15,0.221,0.008,0.246,-0.008,-0.01,0.137,0.278,0.094,-0.009,0.01,0.093,-0.004,0.058,0.098,-0.009,0.014,0.097,-0.004,0.061
13.49,-0.013,0.211,0.025,0.008,0.155,0.23,0.01,0.258,-0.005,-0.011,0.144,0.291,0.098,-0.01,0.01,0.097,-0.004,0.06,0.102,-0.01,0.014,0.101,-0.004,0.063
13.5,-0.015,0.219,0.023,0.008,0.159,0.236,0.013,0.267,-0.002,-0.011,0.15,0.301,0.101,-0.011,0.01,0.1,-0.004,0.061,0.106,-0.011,0.014,0.105,-0.004,0.065
13.51,-0.017,0.225,0.022,0.009,0.162,0.241,0.015,0.275,0,-0.012,0.154,0.307,0.103,-0.012,0.01,0.102,-0.004,0.062,0.108,-0.012,0.014,0.108,-0.005,0.066
13.52,-0.018,0.229,0.02,0.009,0.163,0.243,0.016,0.28,0.002,-0.012,0.157,0.312,0.104,-0.012,0.01,0.103,-0.004,0.062,0.11,-0.013,0.014,0.109,-0.005,0.066
13.53,-0.02,0.231,0.019,0.009,0.164,0.244,0.018,0.282,0.004,-0.013,0.159,0.313,0.104,-0.013,0.01,0.104,-0.004,0.061,0.111,-0.013,0.014,0.11,-0.005,0.066
13.54,-0.02,0.231,0.017,0.009,0.162,0.242,0.019,0.283,0.005,-0.013,0.159,0.312,0.104,-0.013,0.009,0.103,-0.004,0.06,0.111,-0.014,0.014,0.11,-0.005,0.065
13.55,-0.021,0.229,0.016,0.01,0.16,0.239,0.02,0.281,0.006,-0.013,0.159,0.309,0.103,-0.013,0.009,0.102,-0.004,0.059,0.11,-0.014,0.013,0.109,-0.005,0.064
13.56,-0.021,0.226,0.015,0.01,0.157,0.235,0.02,0.278,0.008,-0.013,0.156,0.303,0.101,-0.013,0.008,0.101,-0.004,0.058,0.108,-0.014,0.013,0.108,-0.004,0.062
13.57,-0.021,0.221,0.014,0.01,0.153,0.228,0.02,0.272,0.008,-0.013,0.153,0.295,0.098,-0.013,0.008,0.098,-0.004,0.056,0.105,-0.014,0.012,0.105,-0.004,0.06
13.58,-0.021,0.215,0.013,0.01,0.148,0.221,0.02,0.265,0.009,-0.013,0.149,0.286,0.095,-0.013,0.007,0.095,-0.004,0.053,0.102,-0.013,0.011,0.102,-0.004,0.058
13.59,-0.021,0.207,0.012,0.01,0.142,0.212,0.02,0.256,0.009,-0.013,0.144,0.274,0.091,-0.013,0.006,0.091,-0.004,0.051,0.098,-0.013,0.011,0.098,-0.004,0.055
13.6,-0.02,0.199,0.011,0.01,0.135,0.202,0.02,0.245,0.009,-0.013,0.138,0.262,0.087,-0.012,0.006,0.087,-0.003,0.048,0.094,-0.013,0.01,0.094,-0.004,0.052
13.61,-0.019,0.188,0.01,0.009,0.128,0.191,0.019,0.233,0.009,-0.012,0.131,0.247,0.083,-0.012,0.005,0.083,-0.003,0.045,0.089,-0.012,0.009,0.089,-0.003,0.049
13.62,-0.018,0.178,0.009,0.009,0.12,0.179,0.018,0.22,0.009,-0.012,0.123,0.232,0.078,-0.011,0.005,0.078,-0.003,0.042,0.084,-0.011,0.008,0.084,-0.003,0.045
13.63,-0.017,0.166,0.008,0.009,0.112,0.166,0.017,0.205,0.009,-0.011,0.115,0.216,0.072,-0.01,0.004,0.072,-0.003,0.039,0.078,-0.011,0.008,0.078,-0.003,0.042
13.64,-0.016,0.153,0.008,0.008,0.103,0.153,0.016,0.19,0.008,-0.01,0.107,0.199,0.066,-0.01,0.004,0.067,-0.002,0.035,0.072,-0.01,0.007,0.072,-0.003,0.038
13.65,-0.015,0.14,0.007,0.007,0.095,0.139,0.014,0.174,0.008,-0.01,0.098,0.181,0.061,-0.009,0.003,0.061,-0.002,0.032,0.066,-0.009,0.006,0.066,-0.002,0.035
13.66,-0.013,0.127,0.006,0.007,0.085,0.125,0.013,0.157,0.007,-0.009,0.088,0.163,0.054,-0.008,0.003,0.055,-0.002,0.029,0.059,-0.008,0.005,0.059,-0.002,0.031
13.67,-0.012,0.113,0.005,0.006,0.076,0.111,0.012,0.14,0.006,-0.008,0.079,0.144,0.048,-0.007,0.002,0.048,-0.002,0.025,0.052,-0.007,0.005,0.052,-0.002,0.027
13.68,-0.01,0.099,0.004,0.006,0.066,0.097,0.01,0.123,0.005,-0.007,0.069,0.126,0.042,-0.006,0.002,0.042,-0.001,0.022,0.045,-0.006,0.004,0.046,-0.002,0.024
13.69,-0.009,0.085,0.003,0.005,0.057,0.082,0.009,0.105,0.005,-0.006,0.059,0.107,0.036,-0.005,0.002,0.036,-0.001,0.018,0.039,-0.005,0.003,0.039,-0.001,0.02
13.7,-0.007,0.07,0.003,0.004,0.047,0.068,0.007,0.087,0.004,-0.005,0.049,0.089,0.029,-0.004,0.001,0.029,-0.001,0.015,0.032,-0.004,0.003,0.032,-0.001,0.016
13.71,-0.006,0.056,0.002,0.003,0.038,0.054,0.006,0.07,0.003,-0.004,0.04,0.07,0.023,-0.003,0.001,0.023,-0.001,0.012,0.025,-0.003,0.002,0.025,-0.001,0.013
13.72,-0.004,0.042,0.001,0.003,0.029,0.04,0.004,0.053,0.002,-0.003,0.03,0.052,0.017,-0.003,0.001,0.017,-0.001,0.008,0.018,-0.003,0.001,0.018,-0.001,0.009
13.73,-0.003,0.029,0,0.002,0.02,0.026,0.003,0.036,0.001,-0.002,0.021,0.035,0.011,-0.002,0,0.011,0,0.005,0.012,-0.002,0.001,0.012,0,0.006
13.74,-0.002,0.016,0,0.001,0.011,0.013,0.002,0.019,0.001,-0.001,0.011,0.018,0.005,-0.001,0,0.005,0,0.002,0.006,-0.001,0,0.006,0,0.003
13.75,0,0.003,-0.001,0,0.002,0.001,0,0.004,0,-0.001,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0
13.76,0.001,-0.009,-0.002,0,-0.006,-0.012,-0.001,-0.011,-0.001,0,-0.005,-0.014,-0.006,0.001,0,-0.006,0,-0.003,-0.006,0.001,-0.001,-0.006,0,-0.003
13.77,0.002,-0.021,-0.003,-0.001,-0.013,-0.023,-0.002,-0.026,-0.001,0.001,-0.013,-0.028,-0.011,0.001,-0.001,-0.011,0,-0.006,-0.011,0.001,-0.001,-0.011,0,-0.006
13.78,0.003,-0.031,-0.003,-0.001,-0.02,-0.034,-0.003,-0.039,-0.002,0.002,-0.021,-0.042,-0.015,0.002,-0.001,-0.015,0.001,-0.008,-0.016,0.002,-0.001,-0.017,0.001,-0.009
13.79,0.004,-0.041,-0.004,-0.002,-0.027,-0.044,-0.004,-0.051,-0.002,0.003,-0.028,-0.055,-0.02,0.003,-0.001,-0.02,0.001,-0.01,-0.021,0.003,-0.002,-0.021,0.001,-0.011
13.8,0.005,-0.051,-0.005,-0.003,-0.033,-0.053,-0.005,-0.063,-0.003,0.003,-0.034,-0.067,-0.024,0.003,-0.001,-0.024,0.001,-0.013,-0.026,0.003,-0.002,-0.026,0.001,-0.013
13.81,0.005,-0.059,-0.005,-0.003,-0.039,-0.061,-0.006,-0.073,-0.003,0.004,-0.04,-0.078,-0.027,0.004,-0.002,-0.028,0.001,-0.015,-0.029,0.004,-0.003,-0.03,0.001,-0.016
13.82,0.006,-0.067,-0.006,-0.003,-0.044,-0.069,-0.006,-0.083,-0.003,0.004,-0.045,-0.088,-0.031,0.004,-0.002,-0.031,0.001,-0.016,-0.033,0.004,-0.003,-0.033,0.001,-0.018
13.83,0.007,-0.074,-0.007,-0.004,-0.049,-0.076,-0.007,-0.091,-0.003,0.005,-0.05,-0.097,-0.034,0.004,-0.002,-0.034,0.001,-0.018,-0.036,0.005,-0.003,-0.036,0.001,-0.019
13.84,0.007,-0.08,-0.007,-0.004,-0.053,-0.082,-0.007,-0.099,-0.003,0.005,-0.054,-0.104,-0.036,0.005,-0.002,-0.036,0.001,-0.019,-0.039,0.005,-0.004,-0.039,0.001,-0.021
13.85,0.007,-0.085,-0.007,-0.004,-0.057,-0.087,-0.008,-0.105,-0.003,0.005,-0.057,-0.111,-0.038,0.005,-0.002,-0.039,0.001,-0.02,-0.041,0.005,-0.004,-0.041,0.002,-0.022
13.86,0.008,-0.089,-0.008,-0.004,-0.06,-0.091,-0.008,-0.11,-0.003,0.006,-0.06,-0.116,-0.04,0.005,-0.002,-0.04,0.001,-0.022,-0.043,0.005,-0.004,-0.043,0.002,-0.023
13.87,0.008,-0.092,-0.008,-0.004,-0.063,-0.095,-0.008,-0.114,-0.003,0.006,-0.062,-0.12,-0.042,0.005,-0.003,-0.042,0.002,-0.022,-0.045,0.005,-0.004,-0.045,0.002,-0.024
13.88,0.008,-0.095,-0.009,-0.005,-0.064,-0.097,-0.008,-0.117,-0.003,0.006,-0.064,-0.124,-0.043,0.005,-0.003,-0.043,0.002,-0.023,-0.046,0.006,-0.004,-0.046,0.002,-0.025
13.89,0.008,-0.096,-0.009,-0.005,-0.066,-0.099,-0.008,-0.119,-0.003,0.006,-0.065,-0.126,-0.043,0.005,-0.003,-0.043,0.002,-0.023,-0.046,0.006,-0.004,-0.046,0.002,-0.025
13.9,0.008,-0.097,-0.009,-0.005,-0.067,-0.1,-0.008,-0.12,-0.003,0.006,-0.066,-0.127,-0.044,0.005,-0.003,-0.044,0.002,-0.024,-0.047,0.006,-0.005,-0.047,0.002,-0.025
13.91,0.008,-0.097,-0.009,-0.005,-0.067,-0.1,-0.008,-0.12,-0.003,0.006,-0.066,-0.127,-0.044,0.005,-0.003,-0.044,0.002,-0.024,-0.046,0.005,-0.005,-0.046,0.002,-0.025
13.92,0.008,-0.097,-0.009,-0.005,-0.067,-0.099,-0.007,-0.119,-0.003,0.006,-0.065,-0.127,-0.043,0.005,-0.003,-0.043,0.002,-0.024,-0.046,0.005,-0.005,-0.046,0.002,-0.025
13.93,0.007,-0.095,-0.009,-0.004,-0.066,-0.098,-0.007,-0.117,-0.002,0.006,-0.064,-0.125,-0.043,0.005,-0.003,-0.043,0.002,-0.023,-0.045,0.005,-0.005,-0.045,0.002,-0.025
13.94,0.007,-0.093,-0.009,-0.004,-0.065,-0.096,-0.007,-0.114,-0.002,0.005,-0.063,-0.122,-0.042,0.005,-0.003,-0.042,0.002,-0.023,-0.044,0.005,-0.005,-0.044,0.002,-0.024
13.95,0.007,-0.091,-0.009,-0.004,-0.063,-0.093,-0.006,-0.111,-0.002,0.005,-0.061,-0.119,-0.04,0.005,-0.003,-0.04,0.002,-0.022,-0.043,0.005,-0.005,-0.043,0.002,-0.024
13.96,0.006,-0.088,-0.009,-0.004,-0.061,-0.09,-0.006,-0.107,-0.002,0.005,-0.059,-0.115,-0.039,0.005,-0.003,-0.039,0.002,-0.022,-0.041,0.005,-0.004,-0.041,0.002,-0.023
13.97,0.006,-0.084,-0.009,-0.004,-0.059,-0.086,-0.006,-0.103,-0.001,0.005,-0.057,-0.11,-0.037,0.004,-0.003,-0.037,0.001,-0.021,-0.039,0.004,-0.004,-0.039,0.002,-0.022
13.98,0.005,-0.08,-0.009,-0.004,-0.056,-0.082,-0.005,-0.097,-0.001,0.005,-0.054,-0.105,-0.035,0.004,-0.003,-0.035,0.001,-0.02,-0.037,0.004,-0.004,-0.037,0.001,-0.021
13.99,0.005,-0.075,-0.008,-0.003,-0.053,-0.077,-0.005,-0.092,-0.001,0.004,-0.051,-0.099,-0.033,0.004,-0.003,-0.033,0.001,-0.019,-0.035,0.004,-0.004,-0.035,0.001,-0.02
14,-0.052,1.088,-0.665,0.103,0.599,-0.839,-0.251,0.037,0.043,-0.098,0.137,-0.164,0.062,0.009,-0.092,0.061,-0.051,-0.156,0.014,0.011,0.017,0.012,-0.049,-0.047
14.01,-0.174,2.787,-1.579,0.216,1.528,-1.89,-0.583,0.219,0.07,-0.205,0.369,-0.215,0.133,0.009,-0.143,0.13,-0.096,-0.213,0.049,0.011,0.016,0.046,-0.094,-0.053
14.02,-0.239,2.063,-1.108,-0.045,1.074,-1.18,-0.318,0.153,-0.136,0.053,0.08,0.05,0.124,-0.002,-0.096,0.12,-0.103,-0.087,0.044,0,-0.022,0.04,-0.101,-0.013
14.03,-0.178,1.168,-0.621,-0.244,0.603,-0.476,-0.095,0.084,-0.297,0.249,-0.188,0.307,0.126,-0.005,-0.069,0.122,-0.105,-0.01,0.048,-0.002,-0.04,0.044,-0.102,0.019
14.04,-0.05,1.086,-0.574,-0.23,0.686,-0.485,-0.142,0.127,-0.315,0.232,-0.191,0.391,0.154,0.001,-0.083,0.15,-0.108,-0.016,0.07,0.003,-0.037,0.065,-0.105,0.03
14.05,0.193,0.926,-0.476,-0.191,0.804,-0.552,-0.195,0.205,-0.337,0.19,-0.132,0.411,0.177,0.001,-0.084,0.173,-0.109,-0.01,0.092,0.003,-0.04,0.088,-0.107,0.033
14.06,0.061,0.798,-0.367,-0.301,0.756,-0.361,-0.069,0.295,-0.427,0.298,-0.076,0.393,0.193,-0.005,-0.065,0.189,-0.112,0.022,0.111,-0.003,-0.052,0.107,-0.109,0.035
14.07,0.024,0.776,-0.289,-0.325,0.711,-0.206,-0.036,0.327,-0.429,0.32,-0.086,0.478,0.207,-0.005,-0.058,0.204,-0.109,0.042,0.127,-0.003,-0.048,0.124,-0.107,0.053
