Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
2.24,0.099,0.011,0.057,0.042,0.123,0.075,-0.044,-0.008,-0.045,-0.017,-0.082,-0.098,-0.014,0.012,-0.008,-0.013,0.029,-0.007,0,0.011,0.001,0.001,0.028,0.002
2.25,0.075,0.018,0.06,0.024,0.106,0.075,-0.041,-0.018,-0.05,-0.014,-0.077,-0.09,-0.01,0.013,-0.007,-0.009,0.027,-0.007,0.001,0.013,0.002,0.001,0.026,0.002
2.26,0.055,0.027,0.06,0.005,0.103,0.065,-0.037,-0.026,-0.055,-0.009,-0.072,-0.083,-0.007,0.015,-0.006,-0.007,0.025,-0.007,0.001,0.015,0.003,0.001,0.025,0.002
2.27,0.037,0.029,0.064,-0.005,0.085,0.068,-0.032,-0.03,-0.06,-0.005,-0.065,-0.078,-0.004,0.016,-0.005,-0.004,0.024,-0.006,0.001,0.016,0.004,0.002,0.023,0.002
2.28,0.022,0.032,0.067,-0.013,0.071,0.069,-0.028,-0.034,-0.064,-0.001,-0.061,-0.073,-0.002,0.018,-0.004,-0.002,0.022,-0.005,0.002,0.017,0.004,0.002,0.022,0.003
2.29,0.01,0.036,0.067,-0.021,0.06,0.069,-0.025,-0.039,-0.066,0.003,-0.059,-0.067,-0.001,0.018,-0.003,-0.001,0.021,-0.005,0.002,0.018,0.005,0.002,0.021,0.003
2.3,0.001,0.037,0.069,-0.022,0.041,0.078,-0.023,-0.043,-0.067,0.006,-0.056,-0.062,0.001,0.019,-0.002,0.001,0.02,-0.005,0.002,0.019,0.005,0.002,0.02,0.003
2.31,-0.005,0.043,0.067,-0.028,0.038,0.075,-0.021,-0.048,-0.066,0.01,-0.056,-0.057,0.002,0.019,-0.002,0.002,0.019,-0.005,0.002,0.019,0.006,0.002,0.019,0.004
2.32,-0.01,0.047,0.065,-0.032,0.034,0.072,-0.018,-0.051,-0.066,0.012,-0.054,-0.053,0.002,0.019,-0.003,0.002,0.018,-0.004,0.002,0.019,0.006,0.002,0.018,0.004
2.33,-0.01,0.046,0.062,-0.031,0.031,0.07,-0.016,-0.046,-0.065,0.012,-0.051,-0.051,0.002,0.018,-0.003,0.002,0.017,-0.004,0.002,0.018,0.005,0.002,0.017,0.003
2.34,-0.006,0.057,0.048,-0.031,0.031,0.066,-0.016,-0.044,-0.063,0.011,-0.049,-0.048,0.003,0.018,-0.003,0.002,0.016,-0.004,0.002,0.018,0.005,0.002,0.016,0.003
2.35,-0.01,0.056,0.049,-0.032,0.026,0.064,-0.013,-0.044,-0.063,0.012,-0.044,-0.047,0.003,0.018,-0.002,0.003,0.016,-0.004,0.002,0.018,0.005,0.001,0.016,0.003
2.36,-0.013,0.053,0.05,-0.032,0.021,0.063,-0.011,-0.044,-0.062,0.013,-0.04,-0.046,0.003,0.018,-0.002,0.003,0.015,-0.004,0.001,0.018,0.005,0.001,0.015,0.003
2.37,-0.015,0.052,0.05,-0.033,0.019,0.062,-0.009,-0.045,-0.06,0.014,-0.038,-0.045,0.003,0.017,-0.001,0.003,0.014,-0.003,0.001,0.017,0.005,0.001,0.014,0.003
2.38,-0.015,0.051,0.05,-0.032,0.017,0.06,-0.008,-0.045,-0.058,0.015,-0.036,-0.043,0.003,0.017,-0.001,0.003,0.014,-0.003,0.001,0.017,0.005,0.001,0.014,0.003
2.39,-0.015,0.049,0.048,-0.03,0.015,0.059,-0.006,-0.043,-0.058,0.011,-0.023,-0.053,0.003,0.017,-0.001,0.003,0.013,-0.003,0.001,0.017,0.004,0,0.013,0.003
2.4,-0.017,0.039,0.056,-0.029,0.015,0.057,-0.005,-0.045,-0.054,0.014,-0.026,-0.048,0.003,0.016,-0.002,0.002,0.013,-0.003,0,0.016,0.005,0,0.013,0.003
2.41,-0.013,0.041,0.05,-0.027,0.018,0.053,-0.006,-0.046,-0.049,0.015,-0.029,-0.043,0.002,0.015,-0.002,0.002,0.012,-0.003,0,0.015,0.005,0,0.012,0.004
2.42,-0.009,0.04,0.045,-0.024,0.019,0.05,-0.006,-0.041,-0.046,0.014,-0.029,-0.04,0.002,0.014,-0.002,0.002,0.012,-0.002,0,0.014,0.004,0,0.012,0.004
2.43,-0.008,0.038,0.043,-0.022,0.018,0.047,-0.005,-0.039,-0.044,0.013,-0.026,-0.039,0.002,0.013,-0.002,0.002,0.011,-0.002,0,0.013,0.004,0,0.011,0.003
2.44,-0.007,0.034,0.041,-0.02,0.015,0.045,-0.005,-0.036,-0.04,0.013,-0.024,-0.036,0.002,0.012,-0.002,0.002,0.01,-0.002,0,0.012,0.003,0,0.01,0.003
2.45,-0.008,0.03,0.038,-0.019,0.014,0.04,-0.004,-0.035,-0.036,0.011,-0.02,-0.034,0.002,0.011,-0.002,0.001,0.009,-0.002,0,0.011,0.003,0,0.009,0.003
2.46,-0.006,0.027,0.034,-0.016,0.013,0.036,-0.004,-0.03,-0.032,0.009,-0.018,-0.031,0.001,0.01,-0.001,0.001,0.008,-0.002,0,0.01,0.003,0,0.008,0.003
2.47,-0.004,0.025,0.029,-0.015,0.015,0.033,-0.006,-0.029,-0.027,0.012,-0.029,-0.019,0.001,0.009,-0.001,0.001,0.008,-0.002,0,0.009,0.003,0,0.008,0.002
2.48,-0.004,0.021,0.027,-0.013,0.012,0.029,-0.003,-0.023,-0.027,0.01,-0.021,-0.02,0.001,0.008,-0.001,0.001,0.007,-0.002,0,0.008,0.002,0,0.007,0.002
2.49,-0.006,0.02,0.026,-0.013,0.009,0.026,-0.001,-0.021,-0.026,0.01,-0.016,-0.02,0.001,0.007,-0.001,0.001,0.006,-0.002,0,0.007,0.002,0,0.006,0.001
2.5,-0.003,0.015,0.022,-0.01,0.009,0.022,-0.002,-0.016,-0.021,0.006,-0.014,-0.017,0,0.006,-0.001,0,0.005,-0.001,0,0.006,0.001,0,0.005,0.001
2.51,0,0.013,0.018,-0.008,0.01,0.019,-0.003,-0.013,-0.018,0.005,-0.014,-0.015,0,0.005,-0.001,0,0.005,-0.001,0,0.005,0.001,0,0.005,0.001
2.52,-0.001,0.013,0.015,-0.008,0.009,0.015,-0.001,-0.013,-0.015,0.006,-0.011,-0.013,0,0.005,-0.001,0,0.004,-0.001,0,0.005,0.001,0,0.004,0.001
2.53,-0.002,0.011,0.014,-0.007,0.006,0.013,0,-0.012,-0.013,0.006,-0.009,-0.01,0,0.004,-0.001,0,0.003,-0.001,0,0.004,0.001,0,0.003,0.001
2.54,-0.001,0.009,0.011,-0.005,0.005,0.01,0,-0.01,-0.01,0.005,-0.007,-0.008,0,0.003,-0.001,0,0.002,-0.001,0,0.003,0.001,0,0.002,0.001
2.55,-0.001,0.007,0.009,-0.004,0.004,0.008,0,-0.008,-0.007,0.004,-0.006,-0.006,0,0.002,0,0,0.002,-0.001,0,0.002,0.001,0,0.002,0
2.56,-0.001,0.005,0.007,-0.004,0.003,0.006,0,-0.007,-0.005,0.003,-0.005,-0.004,0,0.002,0,0,0.001,0,0,0.002,0,0,0.001,0
2.57,-0.001,0.004,0.005,-0.003,0.002,0.005,0,-0.006,-0.004,0.003,-0.004,-0.003,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
2.58,-0.001,0.003,0.004,-0.003,0.002,0.004,0,-0.005,-0.003,0.002,-0.003,-0.002,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
2.59,-0.001,0.003,0.003,-0.002,0.001,0.003,0,-0.004,-0.002,0.002,-0.003,-0.001,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0
2.6,-0.001,0.002,0.003,-0.002,0.001,0.002,0,-0.004,-0.001,0.002,-0.002,-0.001,0,0.001,0,0,0,0,0,0.001,0,0,0,0
2.61,-0.001,0.002,0.002,-0.002,0.001,0.002,0,-0.003,-0.001,0.002,-0.002,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0
2.62,-0.001,0.002,0.002,-0.001,0,0.001,0,-0.003,0,0.001,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
2.63,-0.001,0.001,0.001,-0.001,0,0.001,0,-0.002,0,0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
2.64,-0.001,0.001,0.001,-0.001,0,0.001,0,-0.002,0,0.001,-0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.65,0,0.001,0.001,-0.001,0,0.001,0,-0.002,0,0.001,-0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.66,0,0.001,0.001,-0.001,0,0,0,-0.002,0,0.001,-0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.67,0,0.001,0.001,-0.001,0,0,0,-0.002,0.001,0.001,-0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.68,0,0.001,0,-0.001,0,0,0,-0.001,0.001,0.001,-0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.69,0,0.001,0,-0.001,0,0,0,-0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.7,0,0,0,-0.001,0,0,0,-0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.71,0,0,0,-0.001,0,0,0,-0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.72,0,0,0,-0.001,0,0,0,-0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.73,0,0,0,-0.001,0,0,0,-0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.74,0,0,0,-0.001,0,0,0,-0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.75,0,0,0,-0.001,0,0,0,-0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.76,0,0,0,-0.001,0,0,0,-0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.77,0,0,0,-0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.78,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.79,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.8,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.81,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.82,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.83,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.84,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.85,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.86,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.87,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,-0.442,-0.178,0.159,-0.238,-0.301,0.06,-0.06,0.014,-0.115,-0.195,0.266,-0.086,0.085,0.034,0.076,0.08,-0.021,-0.009,0.04,0.037,0.032,0.035,-0.018,-0.053
3.51,-1.257,-0.439,0.42,-0.709,-0.815,0.149,-0.188,-0.003,-0.308,-0.533,0.706,-0.201,0.185,0.072,0.155,0.174,-0.048,-0.026,0.087,0.076,0.079,0.077,-0.043,-0.102
3.52,-1.773,-0.381,0.492,-1.148,-0.974,0.096,-0.361,-0.261,-0.299,-0.655,0.773,-0.091,0.257,0.095,0.195,0.244,-0.075,-0.048,0.121,0.1,0.13,0.108,-0.069,-0.112
3.53,-2.091,-0.222,0.496,-1.487,-1.024,0.037,-0.506,-0.533,-0.229,-0.673,0.713,0.078,0.306,0.109,0.217,0.293,-0.097,-0.062,0.142,0.115,0.169,0.13,-0.091,-0.11
3.54,-2.289,-0.115,0.52,-1.704,-1.082,0.024,-0.582,-0.694,-0.18,-0.657,0.677,0.21,0.335,0.118,0.23,0.325,-0.113,-0.065,0.153,0.123,0.191,0.142,-0.108,-0.105
3.55,-2.376,-0.027,0.534,-1.822,-1.134,0.038,-0.605,-0.764,-0.148,-0.619,0.661,0.306,0.349,0.122,0.235,0.341,-0.124,-0.061,0.156,0.126,0.198,0.148,-0.119,-0.098
3.56,-2.37,0.051,0.533,-1.861,-1.166,0.064,-0.596,-0.795,-0.111,-0.559,0.638,0.383,0.349,0.121,0.232,0.344,-0.131,-0.054,0.151,0.125,0.196,0.147,-0.128,-0.09
3.57,-2.292,0.113,0.522,-1.843,-1.16,0.081,-0.554,-0.775,-0.09,-0.485,0.612,0.438,0.339,0.117,0.221,0.337,-0.134,-0.046,0.143,0.119,0.186,0.141,-0.132,-0.081
3.58,-2.162,0.162,0.495,-1.776,-1.135,0.097,-0.493,-0.727,-0.075,-0.408,0.582,0.473,0.321,0.11,0.206,0.322,-0.135,-0.037,0.13,0.111,0.17,0.132,-0.134,-0.072
3.59,-1.995,0.198,0.454,-1.674,-1.089,0.103,-0.42,-0.657,-0.066,-0.331,0.553,0.488,0.298,0.101,0.187,0.302,-0.133,-0.029,0.117,0.1,0.151,0.12,-0.133,-0.064
3.6,-1.808,0.218,0.405,-1.548,-1.026,0.101,-0.341,-0.574,-0.063,-0.26,0.52,0.488,0.272,0.09,0.166,0.277,-0.129,-0.022,0.102,0.089,0.13,0.107,-0.13,-0.057
3.61,-1.609,0.232,0.345,-1.405,-0.951,0.092,-0.267,-0.494,-0.054,-0.197,0.484,0.477,0.243,0.078,0.144,0.249,-0.123,-0.016,0.088,0.076,0.11,0.094,-0.125,-0.05
3.62,-1.413,0.227,0.289,-1.254,-0.87,0.078,-0.197,-0.411,-0.048,-0.143,0.448,0.456,0.215,0.065,0.123,0.221,-0.116,-0.011,0.074,0.063,0.09,0.081,-0.118,-0.044
3.63,-1.223,0.215,0.229,-1.1,-0.782,0.057,-0.132,-0.325,-0.046,-0.101,0.412,0.427,0.186,0.053,0.103,0.192,-0.108,-0.007,0.062,0.051,0.071,0.068,-0.111,-0.039
3.64,-1.042,0.197,0.17,-0.949,-0.695,0.035,-0.08,-0.253,-0.035,-0.066,0.374,0.396,0.159,0.041,0.085,0.165,-0.1,-0.004,0.05,0.038,0.054,0.056,-0.103,-0.035
3.65,-0.874,0.174,0.114,-0.803,-0.608,0.011,-0.037,-0.185,-0.024,-0.042,0.339,0.36,0.133,0.029,0.069,0.139,-0.092,-0.002,0.04,0.026,0.04,0.046,-0.094,-0.031
3.66,-0.721,0.149,0.06,-0.666,-0.526,-0.011,-0.003,-0.124,-0.012,-0.026,0.307,0.323,0.109,0.018,0.055,0.114,-0.084,0,0.032,0.015,0.027,0.036,-0.086,-0.028
3.67,-0.587,0.112,0.02,-0.54,-0.446,-0.037,0.024,-0.069,0.001,-0.015,0.277,0.287,0.088,0.007,0.043,0.092,-0.076,0.002,0.024,0.005,0.017,0.028,-0.078,-0.025
3.68,-0.47,0.076,-0.016,-0.424,-0.379,-0.055,0.046,-0.009,0.005,-0.011,0.25,0.252,0.068,-0.002,0.034,0.071,-0.068,0.003,0.018,-0.004,0.009,0.021,-0.07,-0.023
3.69,-0.365,0.044,-0.049,-0.321,-0.313,-0.075,0.056,0.028,0.023,-0.013,0.233,0.212,0.051,-0.011,0.026,0.053,-0.061,0.003,0.013,-0.012,0.003,0.015,-0.063,-0.02
3.7,-0.273,0.017,-0.08,-0.232,-0.252,-0.093,0.059,0.054,0.044,-0.013,0.203,0.187,0.036,-0.019,0.02,0.038,-0.055,0.004,0.008,-0.02,-0.002,0.01,-0.057,-0.018
3.71,-0.198,-0.015,-0.1,-0.155,-0.2,-0.109,0.059,0.075,0.065,-0.012,0.167,0.174,0.023,-0.025,0.016,0.024,-0.05,0.005,0.004,-0.026,-0.005,0.006,-0.051,-0.016
3.72,-0.135,-0.047,-0.115,-0.087,-0.155,-0.123,0.054,0.085,0.092,-0.016,0.148,0.153,0.012,-0.031,0.013,0.013,-0.045,0.006,0.002,-0.032,-0.007,0.002,-0.046,-0.014
3.73,-0.087,-0.083,-0.12,-0.029,-0.124,-0.129,0.052,0.105,0.106,-0.022,0.136,0.133,0.003,-0.036,0.011,0.003,-0.041,0.007,-0.001,-0.036,-0.009,0,-0.041,-0.013
3.74,-0.046,-0.11,-0.127,0.019,-0.099,-0.132,0.047,0.118,0.12,-0.029,0.123,0.118,-0.005,-0.04,0.009,-0.005,-0.038,0.007,-0.002,-0.04,-0.01,-0.002,-0.038,-0.012
3.75,-0.013,-0.128,-0.134,0.054,-0.071,-0.14,0.04,0.123,0.135,-0.033,0.109,0.107,-0.011,-0.043,0.008,-0.011,-0.035,0.007,-0.004,-0.043,-0.01,-0.004,-0.035,-0.011
3.76,0.012,-0.144,-0.139,0.082,-0.05,-0.146,0.034,0.126,0.148,-0.038,0.098,0.099,-0.015,-0.046,0.008,-0.016,-0.033,0.007,-0.004,-0.046,-0.01,-0.005,-0.033,-0.01
3.77,0.03,-0.158,-0.14,0.103,-0.034,-0.149,0.028,0.129,0.157,-0.043,0.09,0.092,-0.018,-0.048,0.007,-0.019,-0.031,0.007,-0.005,-0.047,-0.01,-0.005,-0.031,-0.01
3.78,0.042,-0.169,-0.14,0.117,-0.023,-0.151,0.022,0.13,0.165,-0.046,0.083,0.088,-0.021,-0.049,0.008,-0.021,-0.03,0.008,-0.005,-0.049,-0.01,-0.006,-0.03,-0.01
3.79,0.05,-0.177,-0.139,0.126,-0.016,-0.152,0.017,0.129,0.172,-0.049,0.078,0.085,-0.022,-0.05,0.008,-0.023,-0.029,0.008,-0.005,-0.049,-0.009,-0.006,-0.029,-0.009
3.8,0.053,-0.181,-0.138,0.13,-0.011,-0.152,0.013,0.126,0.176,-0.052,0.074,0.084,-0.023,-0.05,0.008,-0.023,-0.029,0.007,-0.005,-0.05,-0.008,-0.006,-0.028,-0.009
3.81,0.054,-0.183,-0.135,0.13,-0.009,-0.151,0.009,0.123,0.179,-0.053,0.071,0.084,-0.022,-0.05,0.009,-0.023,-0.028,0.007,-0.005,-0.05,-0.008,-0.006,-0.028,-0.009
3.82,0.052,-0.182,-0.133,0.126,-0.005,-0.153,0.006,0.119,0.18,-0.053,0.068,0.085,-0.022,-0.05,0.009,-0.023,-0.028,0.007,-0.005,-0.049,-0.007,-0.005,-0.028,-0.009
3.83,0.048,-0.181,-0.13,0.122,-0.006,-0.15,0.005,0.116,0.179,-0.054,0.067,0.086,-0.021,-0.049,0.009,-0.022,-0.028,0.007,-0.004,-0.049,-0.007,-0.005,-0.028,-0.009
3.84,0.044,-0.175,-0.13,0.115,-0.01,-0.147,0.003,0.114,0.177,-0.054,0.067,0.088,-0.02,-0.048,0.009,-0.02,-0.028,0.007,-0.004,-0.048,-0.006,-0.004,-0.028,-0.009
3.85,0.037,-0.171,-0.127,0.11,-0.019,-0.14,0.003,0.112,0.172,-0.058,0.08,0.079,-0.018,-0.047,0.01,-0.019,-0.028,0.007,-0.003,-0.047,-0.006,-0.004,-0.028,-0.009
3.86,0.03,-0.166,-0.122,0.101,-0.021,-0.137,0.002,0.105,0.17,-0.055,0.076,0.083,-0.017,-0.046,0.009,-0.017,-0.028,0.007,-0.003,-0.045,-0.005,-0.003,-0.028,-0.008
3.87,0.025,-0.154,-0.122,0.09,-0.022,-0.135,0.001,0.096,0.169,-0.051,0.07,0.089,-0.015,-0.044,0.009,-0.016,-0.029,0.006,-0.002,-0.044,-0.005,-0.003,-0.028,-0.008
3.88,0.018,-0.146,-0.119,0.081,-0.026,-0.131,0.001,0.092,0.164,-0.049,0.068,0.092,-0.014,-0.043,0.009,-0.014,-0.029,0.006,-0.002,-0.043,-0.004,-0.002,-0.028,-0.007
3.89,0.011,-0.139,-0.115,0.072,-0.031,-0.127,0.001,0.087,0.16,-0.043,0.057,0.102,-0.012,-0.041,0.009,-0.012,-0.029,0.006,-0.001,-0.041,-0.004,-0.002,-0.029,-0.007
3.9,0.004,-0.134,-0.111,0.064,-0.038,-0.122,0.004,0.087,0.151,-0.042,0.061,0.1,-0.01,-0.04,0.009,-0.011,-0.028,0.006,-0.001,-0.04,-0.004,-0.001,-0.028,-0.008
3.91,-0.002,-0.127,-0.107,0.056,-0.043,-0.117,0.006,0.086,0.144,-0.041,0.063,0.1,-0.009,-0.038,0.009,-0.009,-0.028,0.006,-0.001,-0.038,-0.005,-0.001,-0.028,-0.008
3.92,-0.007,-0.118,-0.106,0.048,-0.044,-0.114,0.007,0.082,0.138,-0.038,0.062,0.1,-0.008,-0.037,0.008,-0.008,-0.028,0.005,0,-0.037,-0.004,-0.001,-0.028,-0.008
3.93,-0.009,-0.11,-0.103,0.043,-0.044,-0.109,0.006,0.078,0.132,-0.036,0.058,0.099,-0.007,-0.035,0.008,-0.007,-0.027,0.005,0,-0.035,-0.004,0,-0.027,-0.007
