Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
4.340, 0.875, 0.339, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.006, 0.010, 0.008, 0.009
4.360, 0.866, 0.224, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.006, 0.010, 0.008, 0.009
4.380, 0.854, 0.067, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.008, 0.008
4.400, 0.836, -0.146, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.006, 0.010, 0.008, 0.008
4.420, 0.810, -0.412, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.006, 0.010, 0.009, 0.008
4.440, 0.769, -0.666, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.009, 0.008
4.460, 0.712, -0.817, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.009, 0.008
4.480, 0.646, -0.872, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.009, 0.008
4.500, 0.578, -0.886, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.010, 0.009, 0.008
4.520, 0.509, -0.886, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.005, 0.010, 0.010, 0.008
4.540, 0.427, -0.879, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.006, 0.011, 0.010, 0.009
4.560, 0.321, -0.869, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.006, 0.010, 0.010, 0.009
4.580, 0.184, -0.858, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.007, 0.010, 0.009, 0.009
4.600, 0.007, -0.846, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.007, 0.010, 0.010, 0.009
4.620, -0.256, -0.819, 0.000, 1.000, 1.000, 0.709, 1.000, 1.000, 0.007, 0.011, 0.010, 0.009
4.640, -0.544, -0.783, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.007, 0.010, 0.009, 0.009
4.660, -0.761, -0.728, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.007, 0.010, 0.009, 0.009
4.680, -0.858, -0.656, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.007, 0.010, 0.009, 0.010
4.700, -0.884, -0.574, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.007, 0.010, 0.009, 0.009
4.720, -0.885, -0.506, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.007, 0.009, 0.010, 0.009
4.740, -0.882, -0.422, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.007, 0.009, 0.010, 0.008
4.760, -0.876, -0.321, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.007, 0.009, 0.010, 0.008
4.780, -0.867, -0.197, 0.000, 1.000, 1.000, 1.000, 0.325, 1.000, 0.007, 0.009, 0.010, 0.009
4.800, -0.855, -0.030, 0.000, 1.000, 1.000, 1.000, 0.970, 1.000, 0.008, 0.009, 0.010, 0.008
4.820, -0.837, 0.196, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.007, 0.009, 0.009, 0.008
4.840, -0.808, 0.466, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.007, 0.009, 0.009, 0.008
4.860, -0.765, 0.702, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.007, 0.009, 0.009, 0.008
4.880, -0.712, 0.825, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.006, 0.009, 0.009, 0.008
4.900, -0.659, 0.866, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.006, 0.009, 0.009, 0.008
4.920, -0.610, 0.876, 1.000, 1.000, 0.228, 1.000, 1.000, 0.000, 0.006, 0.010, 0.009, 0.008
4.940, -0.564, 0.876, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.006, 0.010, 0.009, 0.008
4.960, -0.501, 0.880, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.009, 0.009
4.980, -0.434, 0.877, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.006, 0.009, 0.009, 0.009
5.000, -0.376, 0.865, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.009, 0.009
5.020, -0.308, 0.857, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.009, 0.009
5.040, -0.197, 0.856, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.006, 0.010, 0.009, 0.010
5.060, -0.036, 0.849, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.007, 0.010, 0.009, 0.010
5.080, 0.186, 0.833, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.007, 0.009, 0.009, 0.010
5.100, 0.457, 0.806, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.007, 0.009, 0.009, 0.009
5.120, 0.699, 0.762, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.008, 0.009, 0.009, 0.009
5.140, 0.831, 0.702, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.008, 0.010, 0.009, 0.009
5.160, 0.876, 0.635, 1.000, 0.000, 1.000, 0.051, 1.000, 1.000, 0.008, 0.010, 0.009, 0.009
5.180, 0.886, 0.567, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.008, 0.010, 0.009, 0.010
5.200, 0.885, 0.498, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.008, 0.011, 0.009, 0.010
5.220, 0.880, 0.415, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.008, 0.011, 0.009, 0.010
5.240, 0.874, 0.322, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.008, 0.011, 0.009, 0.010
5.260, 0.865, 0.204, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.008, 0.011, 0.009, 0.010
5.280, 0.853, 0.043, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.008, 0.011, 0.009, 0.010
5.300, 0.831, -0.179, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.008, 0.011, 0.009, 0.010
5.320, 0.795, -0.438, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.008, 0.011, 0.009, 0.009
5.340, 0.744, -0.667, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.009, 0.010, 0.010, 0.009
5.360, 0.673, -0.799, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.009, 0.010, 0.010, 0.009
5.380, 0.603, -0.857, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.009, 0.010, 0.010, 0.009
5.400, 0.535, -0.876, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.009, 0.010, 0.010, 0.009
5.420, 0.460, -0.878, 0.000, 1.000, 0.054, 1.000, 0.000, 1.000, 0.009, 0.010, 0.010, 0.009
5.440, 0.349, -0.867, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.009, 0.010, 0.010, 0.009
5.460, 0.220, -0.859, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.009, 0.010, 0.010, 0.010
5.480, 0.059, -0.850, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.009, 0.011, 0.009, 0.010
5.500, -0.228, -0.812, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.009, 0.010, 0.009, 0.010
5.520, -0.522, -0.779, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.009, 0.010, 0.009, 0.010
5.540, -0.747, -0.730, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.009, 0.010, 0.009, 0.010
5.560, -0.855, -0.651, 0.000, 1.000, 0.886, 0.000, 1.000, 1.000, 0.009, 0.010, 0.009, 0.010
5.580, -0.885, -0.558, 0.000, 1.000, 0.566, 0.000, 1.000, 1.000, 0.009, 0.010, 0.009, 0.009
5.600, -0.886, -0.468, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.010, 0.010, 0.010, 0.009
5.620, -0.881, -0.361, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.010, 0.010, 0.010, 0.009
5.640, -0.873, -0.232, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.010, 0.010, 0.010, 0.009
5.660, -0.862, -0.065, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.010, 0.010, 0.010, 0.009
5.680, -0.846, 0.153, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.009, 0.010, 0.010, 0.009
5.700, -0.821, 0.415, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.009, 0.010, 0.011, 0.009
5.720, -0.784, 0.657, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.009, 0.010, 0.011, 0.009
5.740, -0.736, 0.800, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.009, 0.010, 0.010, 0.009
5.760, -0.686, 0.855, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.009, 0.010, 0.010, 0.009
5.780, -0.641, 0.870, 1.000, 1.000, 0.288, 1.000, 1.000, 0.000, 0.008, 0.010, 0.010, 0.009
5.800, -0.602, 0.872, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.008, 0.010, 0.010, 0.009
5.820, -0.582, 0.863, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.008, 0.011, 0.009, 0.009
5.840, -0.565, 0.859, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.008, 0.011, 0.009, 0.009
5.860, -0.543, 0.860, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.008, 0.011, 0.009, 0.009
5.880, -0.520, 0.859, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.008, 0.011, 0.010, 0.009
5.900, -0.488, 0.861, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.008, 0.011, 0.010, 0.009
5.920, -0.454, 0.859, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.008, 0.011, 0.009, 0.009
5.940, -0.395, 0.863, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.008, 0.011, 0.009, 0.009
5.960, -0.317, 0.862, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.008, 0.011, 0.009, 0.010
5.980, -0.241, 0.849, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.008, 0.011, 0.009, 0.010
6.000, -0.174, 0.828, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.008, 0.011, 0.009, 0.010
6.020, -0.077, 0.817, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.008, 0.010, 0.010, 0.009
6.040, 0.066, 0.806, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.008, 0.010, 0.010, 0.009
6.060, 0.307, 0.804, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.009, 0.011, 0.010, 0.009
6.080, 0.575, 0.778, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.009, 0.011, 0.011, 0.010
6.100, 0.771, 0.729, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.009, 0.011, 0.011, 0.010
6.120, 0.858, 0.667, 1.000, 0.000, 1.000, 0.373, 1.000, 1.000, 0.010, 0.011, 0.011, 0.010
6.140, 0.883, 0.600, 1.000, 0.000, 1.000, 0.019, 1.000, 1.000, 0.010, 0.012, 0.011, 0.010
6.160, 0.886, 0.532, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.012, 0.011, 0.010
6.180, 0.883, 0.460, 1.000, 0.004, 1.000, 0.000, 1.000, 0.996, 0.010, 0.012, 0.011, 0.010
6.200, 0.878, 0.377, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.012, 0.010, 0.011
6.220, 0.870, 0.275, 1.000, 0.001, 1.000, 0.000, 1.000, 0.999, 0.010, 0.012, 0.010, 0.011
6.240, 0.860, 0.140, 1.000, 0.167, 1.000, 0.000, 1.000, 0.833, 0.010, 0.012, 0.010, 0.011
6.260, 0.846, -0.045, 0.000, 0.297, 1.000, 0.000, 1.000, 0.297, 0.010, 0.012, 0.010, 0.011
6.280, 0.825, -0.292, 0.000, 0.085, 1.000, 0.023, 1.000, 0.085, 0.009, 0.012, 0.010, 0.011
6.300, 0.791, -0.564, 0.000, 0.000, 1.000, 0.078, 0.283, 0.000, 0.009, 0.012, 0.010, 0.011
6.320, 0.738, -0.765, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.010, 0.012, 0.010, 0.010
6.340, 0.644, -0.834, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.010, 0.012, 0.011, 0.010
6.360, 0.575, -0.869, 0.000, 1.000, 0.044, 1.000, 0.000, 1.000, 0.010, 0.012, 0.011, 0.010
6.380, 0.501, -0.877, 0.000, 1.000, 0.027, 1.000, 0.000, 1.000, 0.010, 0.012, 0.011, 0.010
6.400, 0.426, -0.878, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.010
6.420, 0.337, -0.874, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.009, 0.012, 0.011, 0.010
6.440, 0.223, -0.866, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.009, 0.011, 0.011, 0.010
6.460, 0.070, -0.855, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.009, 0.011, 0.011, 0.009
6.480, -0.140, -0.839, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.009, 0.011, 0.012, 0.010
6.500, -0.406, -0.813, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.009, 0.011, 0.012, 0.010
6.520, -0.662, -0.771, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.009, 0.011, 0.012, 0.010
6.540, -0.823, -0.699, 0.000, 1.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.011, 0.011, 0.010
6.560, -0.876, -0.624, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.010, 0.011, 0.011, 0.010
6.580, -0.886, -0.552, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.010, 0.011, 0.011, 0.010
6.600, -0.885, -0.471, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.010, 0.011, 0.011, 0.010
6.620, -0.880, -0.381, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.010, 0.011, 0.011, 0.010
6.640, -0.872, -0.271, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.011, 0.011, 0.010, 0.010
6.660, -0.862, -0.128, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.011, 0.011, 0.010, 0.010
6.680, -0.848, 0.066, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.010, 0.011, 0.010, 0.010
6.700, -0.827, 0.316, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.010, 0.011, 0.010, 0.009
6.720, -0.796, 0.577, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.010, 0.011, 0.010, 0.009
6.740, -0.754, 0.758, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.010, 0.011, 0.010, 0.009
6.760, -0.701, 0.844, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.009, 0.012, 0.010, 0.009
6.780, -0.659, 0.864, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.009, 0.012, 0.010, 0.009
6.800, -0.628, 0.866, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.009, 0.012, 0.010, 0.009
6.820, -0.595, 0.868, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.009, 0.012, 0.010, 0.009
6.840, -0.563, 0.868, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.009, 0.012, 0.010, 0.009
6.860, -0.530, 0.866, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.009, 0.012, 0.010, 0.009
6.880, -0.498, 0.863, 1.000, 1.000, 0.000, 0.561, 1.000, 0.000, 0.009, 0.013, 0.010, 0.009
6.900, -0.430, 0.872, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.009, 0.012, 0.010, 0.009
6.920, -0.357, 0.868, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.009, 0.012, 0.011, 0.010
6.940, -0.296, 0.852, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.009, 0.012, 0.011, 0.010
6.960, -0.226, 0.840, 1.000, 1.000, 0.030, 0.000, 1.000, 0.000, 0.009, 0.012, 0.011, 0.010
6.980, -0.162, 0.821, 1.000, 1.000, 0.410, 0.000, 1.000, 0.000, 0.009, 0.012, 0.011, 0.011
7.000, -0.067, 0.811, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.009, 0.012, 0.012, 0.011
7.020, 0.060, 0.796, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.009, 0.012, 0.012, 0.011
7.040, 0.252, 0.783, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.009, 0.011, 0.012, 0.011
7.060, 0.516, 0.772, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.012, 0.012, 0.011
7.080, 0.735, 0.734, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.012, 0.012, 0.011
7.100, 0.844, 0.676, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.012, 0.011, 0.011
7.120, 0.879, 0.611, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.013, 0.011, 0.011
7.140, 0.886, 0.543, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.010, 0.013, 0.011, 0.011
7.160, 0.884, 0.471, 1.000, 0.318, 0.599, 0.029, 1.000, 0.682, 0.010, 0.013, 0.011, 0.011
7.180, 0.878, 0.390, 1.000, 0.208, 1.000, 0.000, 1.000, 0.792, 0.010, 0.013, 0.011, 0.011
7.200, 0.871, 0.291, 1.000, 0.056, 1.000, 0.000, 1.000, 0.944, 0.011, 0.013, 0.011, 0.012
7.220, 0.862, 0.162, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.011, 0.013, 0.011, 0.012
7.240, 0.848, -0.016, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.011, 0.013, 0.011, 0.011
7.260, 0.824, -0.253, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.011, 0.013, 0.012, 0.011
7.280, 0.785, -0.515, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.011, 0.012, 0.012, 0.011
7.300, 0.734, -0.727, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.011, 0.013, 0.012, 0.011
7.320, 0.661, -0.829, 0.000, 1.000, 0.000, 0.000, 0.273, 1.000, 0.011, 0.013, 0.012, 0.011
7.340, 0.580, -0.863, 0.000, 1.000, 0.000, 0.907, 0.297, 1.000, 0.011, 0.013, 0.012, 0.011
7.360, 0.512, -0.877, 0.000, 1.000, 1.000, 1.000, 0.080, 1.000, 0.011, 0.013, 0.012, 0.012
7.380, 0.440, -0.879, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.012, 0.012
7.400, 0.353, -0.875, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.012, 0.012
7.420, 0.242, -0.867, 0.000, 0.525, 1.000, 1.000, 1.000, 0.525, 0.011, 0.012, 0.012, 0.011
7.440, 0.094, -0.856, 0.000, 0.402, 1.000, 1.000, 1.000, 0.402, 0.011, 0.012, 0.012, 0.011
7.460, -0.108, -0.841, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.010, 0.012, 0.012, 0.011
7.480, -0.368, -0.817, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.010, 0.012, 0.012, 0.011
7.500, -0.632, -0.778, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.011
7.520, -0.817, -0.695, 0.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.011, 0.012, 0.011, 0.011
7.540, -0.877, -0.603, 0.000, 1.000, 0.000, 1.000, 1.000, 1.000, 0.011, 0.012, 0.011, 0.011
7.560, -0.885, -0.536, 0.000, 0.291, 1.000, 1.000, 0.000, 0.291, 0.011, 0.012, 0.011, 0.011
7.580, -0.883, -0.464, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.012
7.600, -0.879, -0.372, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.011, 0.012, 0.011, 0.012
7.620, -0.872, -0.256, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.011, 0.012, 0.011, 0.012
7.640, -0.862, -0.105, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.011, 0.012, 0.011, 0.012
7.660, -0.848, 0.098, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.011, 0.012
7.680, -0.827, 0.353, 1.000, 1.000, 0.656, 1.000, 0.327, 0.000, 0.011, 0.012, 0.011, 0.012
7.700, -0.792, 0.610, 1.000, 1.000, 0.376, 1.000, 0.230, 0.000, 0.010, 0.012, 0.011, 0.012
7.720, -0.742, 0.783, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.012
7.740, -0.681, 0.858, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.012
7.760, -0.617, 0.882, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.012
7.780, -0.556, 0.884, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.012
7.800, -0.491, 0.882, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.010, 0.012, 0.011, 0.011
7.820, -0.424, 0.876, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.010, 0.011, 0.011, 0.012
7.840, -0.336, 0.873, 1.000, 0.318, 1.000, 0.000, 1.000, 0.682, 0.010, 0.012, 0.011, 0.012
7.860, -0.222, 0.866, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.011, 0.012, 0.012, 0.012
7.880, -0.068, 0.855, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.011, 0.013, 0.012, 0.013
7.900, 0.143, 0.838, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.011, 0.013, 0.012, 0.013
7.920, 0.409, 0.812, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.012, 0.013, 0.012, 0.013
7.940, 0.664, 0.771, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.012, 0.013, 0.012, 0.013
7.960, 0.816, 0.713, 1.000, 0.000, 1.000, 0.032, 0.000, 1.000, 0.012, 0.013, 0.012, 0.012
7.980, 0.872, 0.647, 1.000, 0.000, 1.000, 0.215, 0.511, 1.000, 0.012, 0.013, 0.012, 0.012
8.000, 0.886, 0.579, 1.000, 0.000, 1.000, 0.213, 1.000, 1.000, 0.012, 0.013, 0.012, 0.013
8.020, 0.886, 0.510, 1.000, 0.112, 1.000, 0.000, 1.000, 0.888, 0.012, 0.013, 0.012, 0.013
8.040, 0.882, 0.434, 1.000, 0.336, 0.000, 0.000, 1.000, 0.664, 0.012, 0.013, 0.013, 0.013
8.060, 0.875, 0.345, 1.000, 0.425, 0.000, 0.000, 1.000, 0.575, 0.012, 0.012, 0.013, 0.013
8.080, 0.867, 0.233, 1.000, 0.086, 1.000, 0.000, 1.000, 0.914, 0.012, 0.013, 0.012, 0.013
8.100, 0.856, 0.083, 1.000, 0.018, 1.000, 0.000, 1.000, 0.982, 0.012, 0.013, 0.012, 0.013
8.120, 0.840, -0.123, 0.000, 0.000, 1.000, 1.000, 0.806, 0.000, 0.012, 0.013, 0.012, 0.012
8.140, 0.806, -0.378, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.012, 0.013, 0.012, 0.013
8.160, 0.758, -0.622, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.012, 0.013, 0.013, 0.013
8.180, 0.699, -0.784, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.012, 0.012, 0.013, 0.013
8.200, 0.624, -0.850, 0.000, 1.000, 0.000, 1.000, 0.029, 1.000, 0.012, 0.013, 0.013, 0.013
8.220, 0.539, -0.867, 0.000, 1.000, 0.000, 0.637, 0.178, 1.000, 0.012, 0.013, 0.013, 0.013
8.240, 0.452, -0.871, 0.000, 1.000, 0.116, 1.000, 0.194, 1.000, 0.013, 0.013, 0.013, 0.013
8.260, 0.370, -0.873, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.012, 0.013, 0.013, 0.013
8.280, 0.267, -0.868, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.012, 0.013, 0.013, 0.013
8.300, 0.130, -0.859, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.011, 0.012, 0.013, 0.013
8.320, -0.058, -0.845, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.011, 0.012, 0.013, 0.012
8.340, -0.308, -0.823, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.011, 0.012, 0.013, 0.012
8.360, -0.619, -0.765, 0.000, 1.000, 0.892, 0.000, 1.000, 1.000, 0.012, 0.012, 0.013, 0.012
8.380, -0.793, -0.715, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.012, 0.012, 0.013, 0.013
8.400, -0.864, -0.652, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.013, 0.013
8.420, -0.884, -0.586, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.013, 0.013
8.440, -0.886, -0.517, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.013, 0.014
8.460, -0.882, -0.443, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.013, 0.014
8.480, -0.877, -0.352, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.012, 0.012, 0.012, 0.014
8.500, -0.869, -0.236, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.012, 0.012, 0.012, 0.014
8.520, -0.858, -0.083, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.012, 0.012, 0.012, 0.014
8.540, -0.842, 0.125, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.012, 0.012, 0.012, 0.014
8.560, -0.817, 0.388, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.012, 0.012, 0.012, 0.013
8.580, -0.778, 0.645, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.012, 0.013
8.600, -0.723, 0.805, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.012, 0.013
8.620, -0.660, 0.867, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.011, 0.012, 0.012, 0.013
8.640, -0.599, 0.882, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.011, 0.012, 0.012, 0.013
8.660, -0.531, 0.886, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.012, 0.012, 0.013, 0.014
