Time (s),torque_R1_J1, torque_R1_J2, torque_R1_J3, torque_R2_J1, torque_R2_J2, torque_R2_J3, torque_R3_J1, torque_R3_J2, torque_R3_J3, torque_L1_J1, torque_L1_J2, torque_L1_J3, torque_L2_J1, torque_L2_J2, torque_L2_J3, torque_L3_J1, torque_L3_J2, torque_L3_J3
2.220, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.220, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.220, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.235, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.235, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.235, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.250, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.250, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.250, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.265, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.265, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.265, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.280, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.280, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.280, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.295, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.295, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.295, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.310, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.310, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.310, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.325, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.325, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.325, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.340, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.340, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.340, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.355, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.355, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.355, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.370, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.370, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.370, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.385, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.385, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.385, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.400, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.400, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.400, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.415, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.415, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.415, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.430, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.430, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.430, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.445, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.445, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.445, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.460, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.460, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.460, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.475, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.475, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.475, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.490, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.490, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.490, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.505, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.505, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.505, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.520, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.520, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.520, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.535, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.535, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.535, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.550, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.550, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.550, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.565, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.565, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.565, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.580, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.580, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.580, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.595, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.595, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.595, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.610, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.610, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.610, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.625, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.625, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.625, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.640, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.640, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.640, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.655, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.655, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.655, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.670, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.670, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.670, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.685, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.685, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.685, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.700, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.700, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.700, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.715, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.715, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.715, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.730, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.730, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.730, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.745, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.745, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.745, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.760, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.760, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.760, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.775, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.775, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.775, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.790, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.790, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.790, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.805, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.805, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.805, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.820, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.820, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.820, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.835, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.835, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.835, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.850, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.850, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.850, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.865, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.865, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.865, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.880, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.880, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.880, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.895, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.895, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.895, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.910, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.910, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.910, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.925, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.925, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.925, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.940, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.940, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.940, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.955, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.955, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.955, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.970, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.970, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
