Time (s),torque_R1_J1, torque_R1_J2, torque_R1_J3, torque_R2_J1, torque_R2_J2, torque_R2_J3, torque_R3_J1, torque_R3_J2, torque_R3_J3, torque_L1_J1, torque_L1_J2, torque_L1_J3, torque_L2_J1, torque_L2_J2, torque_L2_J3, torque_L3_J1, torque_L3_J2, torque_L3_J3
4.000, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.000, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.000, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.020, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.020, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.020, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.060, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.060, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.060, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.080, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.080, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.080, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.100, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.100, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.100, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.120, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.120, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.120, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.140, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.140, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.140, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.160, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.160, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.160, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.180, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.180, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.180, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.200, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.200, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.200, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.220, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.220, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.220, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.240, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.240, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.240, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.260, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.260, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.260, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.280, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.280, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.280, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.300, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.300, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.300, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.320, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.320, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.320, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.340, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.340, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.340, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.360, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.360, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.360, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.380, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.380, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.380, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.400, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.400, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.400, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.420, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.420, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.420, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.440, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.440, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.440, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.460, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.460, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.460, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.480, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.480, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.480, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.500, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.500, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.500, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.520, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.520, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.520, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.540, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.540, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.540, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.560, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.560, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.560, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.580, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.580, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.580, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.600, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.600, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.600, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.620, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.620, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.620, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.640, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.640, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.640, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.660, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.660, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.660, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.680, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.680, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.680, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
4.700, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.700, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.700, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
4.720, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.720, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.720, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
4.740, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.740, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.740, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.760, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.760, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.760, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.780, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.780, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.780, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.800, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.800, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.800, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.820, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.820, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.820, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.840, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.840, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.840, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.860, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.860, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.860, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.880, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.880, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.880, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 
4.900, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.900, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.900, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
4.920, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.920, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.920, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 
4.940, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.940, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.940, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
4.960, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.960, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.960, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
4.980, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.980, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
4.980, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.000, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.000, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
